topic_id,task,primary_type,type_flags,present_cells,absent_cells,present_partial_mean,absent_partial_mean,partial_delta_present_minus_absent,present_solve_rate,absent_solve_rate,solve_delta_present_minus_absent,representative_text
mashumaro-flattened-dataclass-fields-topic-101,mashumaro-flattened-dataclass-fields,test_failure,code_structure;test_failure,1,38,0.9998670212765958,0.9994392147256439,0.00042780655095187026,0.0,0.02631578947368421,-0.02631578947368421,Assistant reran tests/test_flatten.py and got 6 passing tests after the optional flatten fix.
mashumaro-flattened-dataclass-fields-topic-102,mashumaro-flattened-dataclass-fields,test_failure,code_structure;test_failure,1,38,0.9998670212765958,0.9994392147256439,0.00042780655095187026,0.0,0.02631578947368421,-0.02631578947368421,Assistant reran pytest -q tests/test_data_types.py tests/test_flatten.py and the suite reported 29874 passed.
mashumaro-flattened-dataclass-fields-topic-103,mashumaro-flattened-dataclass-fields,test_failure,code_structure;test_failure,1,38,0.9998670212765958,0.9994392147256439,0.00042780655095187026,0.0,0.02631578947368421,-0.02631578947368421,"Assistant attempted to run black on mashumaro/core/meta/code/builder.py, mashumaro/helper.py, and tests/test_flatten.py but the environment lacked the black module."
mashumaro-flattened-dataclass-fields-topic-104,mashumaro-flattened-dataclass-fields,code_structure,code_structure,1,38,0.9998670212765958,0.9994392147256439,0.00042780655095187026,0.0,0.02631578947368421,-0.02631578947368421,"Assistant reformatted flatten-related code in mashumaro/core/meta/code/builder.py to improve readability, including line wrapping and factoring out base_metadata for flattened key handling."
mashumaro-flattened-dataclass-fields-topic-105,mashumaro-flattened-dataclass-fields,test_failure,code_structure;implementation_state;test_failure,1,38,0.9998670212765958,0.9994392147256439,0.00042780655095187026,0.0,0.02631578947368421,-0.02631578947368421,Assistant adjusted flattened unpacking to use the child field type name directly in from_dict and to preserve MissingField error formatting in builder.py.
mashumaro-flattened-dataclass-fields-topic-106,mashumaro-flattened-dataclass-fields,test_failure,code_structure;implementation_state;test_failure,2,37,0.9998171542553191,0.9994303479010926,0.0003868063542264988,0.0,0.02702702702702703,-0.02702702702702703,"Assistant reran py_compile on mashumaro/core/meta/code/builder.py and pytest -q tests/test_flatten.py, and all 6 flatten tests passed."
mashumaro-flattened-dataclass-fields-topic-107,mashumaro-flattened-dataclass-fields,task_requirement,code_structure;task_requirement,1,38,0.9999002659574469,0.9994383398656216,0.000461926091825271,0.0,0.02631578947368421,-0.02631578947368421,"Class creation must reject flattened-field collisions, including collisions with all alias forms."
mashumaro-flattened-dataclass-fields-topic-108,mashumaro-flattened-dataclass-fields,task_requirement,task_requirement,1,38,0.9999002659574469,0.9994383398656216,0.000461926091825271,0.0,0.02631578947368421,-0.02631578947368421,Flattened child dataclasses must keep their own config.
mashumaro-flattened-dataclass-fields-topic-109,mashumaro-flattened-dataclass-fields,task_requirement,task_requirement,1,38,0.9999002659574469,0.9994383398656216,0.000461926091825271,0.0,0.02631578947368421,-0.02631578947368421,Optional flattened dataclass fields should work.
mashumaro-flattened-dataclass-fields-topic-110,mashumaro-flattened-dataclass-fields,test_failure,code_structure;implementation_state;self_reported_completion;test_failure,1,38,0.9999667553191489,0.9994365901455768,0.0005301651735720725,0.0,0.02631578947368421,-0.02631578947368421,"`pytest -q tests/test_flatten.py` initially failed because validation errors are raised at class creation, not at `to_dict` or `from_dict`; assistant updated validation tests to wrap dataclass class definitions in `pytest.raises(ValueError)`."
mashumaro-flattened-dataclass-fields-topic-111,mashumaro-flattened-dataclass-fields,test_failure,code_structure;test_failure,1,38,0.9999667553191489,0.9994365901455768,0.0005301651735720725,0.0,0.02631578947368421,-0.02631578947368421,confirmed working: `pytest -q tests/test_flatten.py tests/test_aliases.py` passed with 18 tests.
mashumaro-flattened-dataclass-fields-topic-112,mashumaro-flattened-dataclass-fields,implementation_state,code_structure;implementation_state,1,38,0.9998670212765958,0.9994392147256441,0.0004278065509516482,0.0,0.02631578947368421,-0.02631578947368421,"Adjusted flatten child field inspection in mashumaro/core/meta/code/builder.py to import dataclasses.fields and use typing.get_type_hints(child_cls, include_extras=True) instead of incorrectly calling self.get_field_types(child_cls)."
mashumaro-flattened-dataclass-fields-topic-113,mashumaro-flattened-dataclass-fields,test_failure,code_structure;test_failure,1,38,0.9998670212765958,0.9994392147256441,0.0004278065509516482,0.0,0.02631578947368421,-0.02631578947368421,Regression tests passed: pytest -q tests/test_aliases.py tests/test_data_types.py completed with 29882 passed in 77.94s.
mashumaro-flattened-dataclass-fields-topic-114,mashumaro-flattened-dataclass-fields,test_failure,test_failure,1,38,0.9997672872340425,0.9994418393057112,0.00032544792833133496,0.0,0.02631578947368421,-0.02631578947368421,Manual optional flatten smoke test passed: P.from_dict({'x':1}) returned P(c=C(x=1)) for Optional[C] with field_options(flatten=True).
mashumaro-flattened-dataclass-fields-topic-115,mashumaro-flattened-dataclass-fields,test_failure,code_structure;test_failure,1,38,0.9997672872340425,0.9994418393057112,0.00032544792833133496,0.0,0.02631578947368421,-0.02631578947368421,pytest -q tests/test_metadata_options.py tests/test_config.py could not run because collection failed with ModuleNotFoundError: No module named 'ciso8601'.
mashumaro-flattened-dataclass-fields-topic-116,mashumaro-flattened-dataclass-fields,implementation_state,implementation_state,1,38,0.9982047872340426,0.9994829577267638,-0.0012781704927211646,0.0,0.02631578947368421,-0.02631578947368421,"Repo state at task start: on branch `master` with a clean working tree, not a branch named `main`."
mashumaro-flattened-dataclass-fields-topic-117,mashumaro-flattened-dataclass-fields,code_structure,code_structure,1,38,0.9982047872340426,0.9994829577267638,-0.0012781704927211646,0.0,0.02631578947368421,-0.02631578947368421,"Code context: `FieldUnpackerCodeBlockBuilder.build` reads input using `alias or fname`, and when `allow_deserialization_not_by_alias` is true it falls back from alias to field name."
ts-pattern-match-each-topic-000,ts-pattern-match-each,implementation_state,code_structure;implementation_state;task_requirement,21,18,0.9968602825745683,0.9957264957264957,0.0011337868480725266,0.7142857142857143,0.6666666666666666,0.04761904761904767,"User tasked adding a new top-level function 'matchEach' to ts-pattern that evaluates ALL registered patterns against input and collects every matching handler's result into an array in clause declaration order, unlike 'match' which short-circuits on first match."
ts-pattern-match-each-topic-001,ts-pattern-match-each,implementation_state,code_structure;implementation_state;task_requirement,9,30,0.9975579975579976,0.995970695970696,0.0015873015873015817,0.7777777777777778,0.6666666666666666,0.11111111111111116,"User specified `matchEach` API requirements: same builder API as `match` including all `.with()` overloads (single, multi-pattern, guard), `.when()`, `.returnType()`, `.narrow()`. Every `.with()` must accept patterns against the ORIGINAL input type (not narrowed remainder) since all branches are evaluated. Exhaustiveness tracking still narrows internal type so `.exhaustive()` verifies all cases handled; `.narrow()` updates both tracking type and input type."
ts-pattern-match-each-topic-002,ts-pattern-match-each,test_failure,code_structure;implementation_state;task_requirement;test_failure,10,29,0.9978021978021978,0.9958317544524441,0.0019704433497537144,0.8,0.6551724137931034,0.14482758620689662,"`matchEach` `.run()` and `.exhaustive()` return an array of all matching handler results and throw NonExhaustiveError if nothing matched. `.exhaustive()` enforces compile-time exhaustiveness (type error if not all cases handled) and accepts optional fallback handler returning single-element array instead of throwing. `.otherwise(handler)` returns [handler(value)] when no patterns matched, otherwise the matching results array without the default handler, and never throws."
ts-pattern-match-each-topic-003,ts-pattern-match-each,implementation_state,implementation_state;other;task_requirement,8,31,0.9972527472527473,0.9961006735200284,0.0011520737327188613,0.75,0.6774193548387096,0.07258064516129037,"matchEach .tap(callback) registers side-effect callback returning new matchEach for chaining; each tap calls its callback once per result collected up to that point in declaration order; tap does not affect results; multiple taps stackable; tap callbacks execute inside compiled functions from .toFunction(), .toExhaustiveFunction(), .toPartialFunction()."
ts-pattern-match-each-topic-004,ts-pattern-match-each,test_failure,code_structure;implementation_state;task_requirement;test_failure,11,28,0.998001998001998,0.9956828885400314,0.002319109461966562,0.8181818181818182,0.6428571428571429,0.17532467532467533,"User specified matchEach can be called without a value using explicit type parameters for reusable compiled matchers. .toFunction() compiles into (input) => output[] throwing NonExhaustiveError if no match. .toExhaustiveFunction() same but compile-time exhaustive. .toPartialFunction() returns output[] | undefined, undefined when no match, never throws. P.select() must produce independent results across multiple calls."
ts-pattern-match-each-topic-005,ts-pattern-match-each,implementation_state,code_structure;implementation_state;self_reported_completion;task_requirement,5,34,1.0,0.9957983193277312,0.004201680672268782,1.0,0.6470588235294118,0.3529411764705882,matchEach must be added as a named export from the package entry point (src/index.ts).
ts-pattern-match-each-topic-006,ts-pattern-match-each,implementation_state,code_structure;implementation_state;test_failure,5,34,0.9956043956043956,0.9964447317388493,-0.0008403361344536675,0.6,0.7058823529411765,-0.10588235294117654,"User working in ts-pattern repo (v5.9.0); source in src/, match implementation in src/match.ts with MatchExpression class; public types in src/types/Match.ts; entry point src/index.ts exports match, isMatching, Pattern (as P), NonExhaustiveError; tests in tests/ using jest; 'npm run check' runs tsc --strict --noEmit."
ts-pattern-match-each-topic-007,ts-pattern-match-each,implementation_state,code_structure;implementation_state;self_reported_completion;test_failure,16,23,0.9979395604395604,0.9952221691352127,0.0027173913043477826,0.8125,0.6086956521739131,0.20380434782608692,"completed: created `src/types/MatchEach.ts` defining the `MatchEach` type with `input` and `remaining` type params (separating original input type from exhaustiveness-narrowed type), all `.with()` overloads matching against original `input`, `.when()`, `.tap()`, `.otherwise()`, `.exhaustive`, `.run()`, `.toFunction()`, `.toExhaustiveFunction()`, `.toPartialFunction()`, `.returnType()`, `.narrow()`."
ts-pattern-match-each-topic-008,ts-pattern-match-each,implementation_state,code_structure;implementation_state;self_reported_completion,11,28,0.998001998001998,0.9956828885400314,0.002319109461966562,0.8181818181818182,0.6428571428571429,0.17532467532467533,"completed: created src/match-each.ts with MatchEachExpression class implementing matchEach function (overloaded for with/without value). Stores clauses in array, evaluates all matching patterns collecting results. Each clause resets selection state independently. Supports with/when/tap/otherwise/exhaustive/run/toFunction/toExhaustiveFunction/toPartialFunction/returnType/narrow."
ts-pattern-match-each-topic-009,ts-pattern-match-each,test_failure,code_structure;implementation_state;self_reported_completion;test_failure,18,21,0.996947496947497,0.9958137100994244,0.0011337868480725266,0.7222222222222222,0.6666666666666666,0.05555555555555558,"Created tests/match-each.test.ts covering: collecting all matches in order, NonExhaustiveError on no match, otherwise behavior, exhaustive fallback, independent selections across compiled function calls, tap execution order, and partial function support."
ts-pattern-match-each-topic-010,ts-pattern-match-each,test_failure,code_structure;implementation_state;test_failure,8,31,0.9972527472527473,0.9961006735200284,0.0011520737327188613,0.75,0.6774193548387096,0.07258064516129037,"First test run failed with TypeScript compilation errors in tests: matchEach('x') inferred input type too narrowly so .with('y',...) and .with(2,...) were rejected as non-matching patterns. Also .exhaustive() with fallback on non-exhaustive match was a type error (NonExhaustiveError type not callable). Fix in progress: using explicit type parameters like matchEach<string>('x') and matchEach<number>(1), and casting to any for the exhaustive fallback test case."
ts-pattern-match-each-topic-011,ts-pattern-match-each,test_failure,implementation_state;self_reported_completion;test_failure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"Task is in progress: implementation files written, test fixes being applied, tests not yet passing, code not yet committed."
ts-pattern-match-each-topic-012,ts-pattern-match-each,implementation_state,implementation_state;task_requirement,4,35,0.9972527472527473,0.9962323390894819,0.0010204081632653184,0.75,0.6857142857142857,0.06428571428571428,Each matchEach clause must maintain independent selection state; named selections from one clause must not leak into another clause's handler. matchEach must be a named export from package entry point. User requested work on a new branch from main and commit everything when done.
ts-pattern-match-each-topic-013,ts-pattern-match-each,implementation_state,code_structure;implementation_state;task_requirement,3,36,1.0,0.9960317460317462,0.003968253968253843,1.0,0.6666666666666666,0.33333333333333337,User requested a new branch from main to add a top-level matchEach API for ts-pattern that evaluates all matching patterns and returns an array of results in declaration order.
ts-pattern-match-each-topic-014,ts-pattern-match-each,implementation_state,code_structure;implementation_state,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"Read the existing MatchExpression class in src/match.ts (runtime) and Match type in src/types/Match.ts (types). The match function short-circuits: .with() checks if state.matched and returns self early. Key helpers used: matchPattern from internals/helpers, symbols.anonymousSelectKey for selections."
ts-pattern-match-each-topic-015,ts-pattern-match-each,implementation_state,code_structure;implementation_state;self_reported_completion;test_failure,16,23,0.9965659340659341,0.9961777353081701,0.00038819875776396895,0.6875,0.6956521739130435,-0.008152173913043459,"completed: added initial `matchEach` implementation in `src/match-each.ts`, added type definitions in `src/types/MatchEach.ts`, and exported `matchEach` from `src/index.ts`."
ts-pattern-match-each-topic-016,ts-pattern-match-each,test_failure,code_structure;implementation_state;task_requirement;test_failure,4,35,0.9972527472527473,0.9962323390894819,0.0010204081632653184,0.75,0.6857142857142857,0.06428571428571428,"Test run failed with TS2345 errors. The test cases use narrow input types (e.g., matchEach(2) infers input as literal 2) so subsequent .with(3, ...) and .with('b', ...) fail because patterns must be valid against the original input type. Tests at lines 9, 16, 20, 21, 60 all show 'KnownPattern<2>' or 'KnownPattern<""a"">' narrowing errors. The test file needs fixing (using broader type annotations) and possibly the type definition needs review."
ts-pattern-match-each-topic-017,ts-pattern-match-each,implementation_state,implementation_state;task_requirement,7,32,0.9968602825745683,0.9962225274725275,0.0006377551020407823,0.7142857142857143,0.6875,0.0267857142857143,User instructed to work on a new branch from main and commit everything when done.
ts-pattern-match-each-topic-018,ts-pattern-match-each,code_structure,code_structure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"Read existing source: src/match.ts contains match() function and MatchExpression class implementing short-circuit pattern matching; src/types/Match.ts contains the Match type with .with overloads, DeepExcludeAll, Exhaustive types."
ts-pattern-match-each-topic-019,ts-pattern-match-each,implementation_state,code_structure;implementation_state;other;test_failure,8,31,0.9972527472527473,0.9961006735200284,0.0011520737327188613,0.75,0.6774193548387096,0.07258064516129037,completed: 'npm run check' (tsc --strict --noEmit) passed with no type errors after adding matchEach types and implementation.
ts-pattern-match-each-topic-020,ts-pattern-match-each,implementation_state,implementation_state;task_requirement,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,Not yet done: have NOT committed the work or pushed the branch. User asked to commit everything when done.
ts-pattern-match-each-topic-021,ts-pattern-match-each,self_reported_completion,implementation_state;self_reported_completion;task_requirement;test_failure,16,23,0.9965659340659341,0.9961777353081701,0.00038819875776396895,0.6875,0.6956521739130435,-0.008152173913043459,Created new git branch `add-match-each` from main for this work.
ts-pattern-match-each-topic-022,ts-pattern-match-each,task_requirement,task_requirement,1,38,0.989010989010989,0.9965297860034702,-0.007518796992481147,0.0,0.7105263157894737,-0.7105263157894737,User specified each clause maintains independent selection state; named selections from one clause must not leak into another clause's handler. `matchEach` must be a named export from the package entry point.
ts-pattern-match-each-topic-023,ts-pattern-match-each,code_structure,code_structure,1,38,0.989010989010989,0.9965297860034702,-0.007518796992481147,0.0,0.7105263157894737,-0.7105263157894737,"fixed selection state isolation in `match-each.ts` evaluate method: moved selection tracking inside per-pattern loop so each pattern gets its own selected state, preventing named selections from one clause leaking into another's handler."
ts-pattern-match-each-topic-024,ts-pattern-match-each,other,other,1,38,0.989010989010989,0.9965297860034702,-0.007518796992481147,0.0,0.7105263157894737,-0.7105263157894737,completed: `npm run check` (tsc --strict --noEmit) passed with no errors after creating the new files.
ts-pattern-match-each-topic-025,ts-pattern-match-each,self_reported_completion,implementation_state;self_reported_completion,3,36,0.9963369963369964,0.9963369963369964,0.0,0.6666666666666666,0.6944444444444444,-0.02777777777777779,Agent created branch 'match-each' from main for this work.
ts-pattern-match-each-topic-026,ts-pattern-match-each,self_reported_completion,code_structure;implementation_state;self_reported_completion,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,Agent surveyed source: existing match implementation is in src/match.ts with MatchExpression class; public types in src/types/Match.ts; package entry point src/index.ts exports match and isMatching; NonExhaustiveError defined in src/errors.ts.
ts-pattern-match-each-topic-027,ts-pattern-match-each,test_failure,implementation_state;self_reported_completion;test_failure,7,32,0.9984301412872841,0.9958791208791209,0.0025510204081632404,0.8571428571428571,0.65625,0.2008928571428571,completed: all 48 existing test suites pass (453 tests) after adding matchEach. No regressions.
ts-pattern-match-each-topic-028,ts-pattern-match-each,test_failure,code_structure;implementation_state;test_failure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"Uncommitted working tree: modified src/index.ts, new src/match-each.ts, new src/types/MatchEach.ts. Agent was about to write tests and commit."
ts-pattern-match-each-topic-029,ts-pattern-match-each,implementation_state,code_structure;implementation_state;task_requirement,2,37,1.0,0.9961389961389963,0.0038610038610037423,1.0,0.6756756756756757,0.32432432432432434,User specified each clause must maintain independent selection state; named selections from one clause must not leak into another. Selections via `P.select()` must produce independent results across multiple calls of any compiled function.
ts-pattern-match-each-topic-030,ts-pattern-match-each,implementation_state,implementation_state;task_requirement,2,37,1.0,0.9961389961389963,0.0038610038610037423,1.0,0.6756756756756757,0.32432432432432434,User specified `matchEach` must be added as a named export from the package entry point. User requested work on a new branch from main and commit everything when done.
ts-pattern-match-each-topic-031,ts-pattern-match-each,test_failure,implementation_state;self_reported_completion;test_failure,2,37,0.9945054945054945,0.9964359964359965,-0.0019305019305019266,0.5,0.7027027027027027,-0.20270270270270274,All 48 existing test suites (453 tests) passed after initial implementation; `npm run check` (tsc --strict --noEmit) also passed cleanly.
ts-pattern-match-each-topic-032,ts-pattern-match-each,test_failure,code_structure;implementation_state;test_failure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"Attempted to fix tests by adding explicit type params (matchEach<number>, matchEach<string>) but edit failed because oldText `const result = matchEach(2)` appeared twice in the file; needs more context to be unique. This is the current blocking point."
ts-pattern-match-each-topic-033,ts-pattern-match-each,test_failure,code_structure;self_reported_completion;test_failure,5,34,0.9956043956043956,0.9964447317388493,-0.0008403361344536675,0.6,0.7058823529411765,-0.10588235294117654,Build verification failed during `npm run build --if-present && npm run typecheck --if-present`; microbundle completed but `scripts/generate-cts.sh` emitted repeated `sed: can't read : No such file or directory` errors and the command exited with code 2.
ts-pattern-match-each-topic-034,ts-pattern-match-each,implementation_state,code_structure;implementation_state,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"A subsequent `npx tsc --noEmit` produced no visible TypeScript errors, while git status showed modified `src/index.ts`, `src/types/Match.ts`, and new files `src/match-each.ts` and `src/types/MatchEach.ts`."
ts-pattern-match-each-topic-035,ts-pattern-match-each,test_failure,implementation_state;other;self_reported_completion;test_failure,4,35,0.9972527472527473,0.9962323390894819,0.0010204081632653184,0.75,0.6857142857142857,0.06428571428571428,Agent created and switched to branch `feature/match-each` from `main`; an attempted `rg` search failed because `/bin/bash: line 1: rg: command not found`.
ts-pattern-match-each-topic-036,ts-pattern-match-each,test_failure,code_structure;test_failure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"`npm test -- --runInBand tests/match-each.test.ts` failed with 1 failing test: `supports reusable compiled functions with independent selections`; `toFunction()` currently throws `NonExhaustiveError` for `{""type"":""y"",""value"":""nope""}` at `src/match-each.ts:85` during that test."
ts-pattern-match-each-topic-037,ts-pattern-match-each,test_failure,self_reported_completion;test_failure,3,36,0.9963369963369964,0.9963369963369964,0.0,0.6666666666666666,0.6944444444444444,-0.02777777777777779,Agent ran the full Jest suite and all 48 suites passed with 453 tests passing.
ts-pattern-match-each-topic-038,ts-pattern-match-each,test_failure,code_structure;self_reported_completion;test_failure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"Agent attempted to run jest for match-each.test.ts, but no such test file existed and Jest reported no tests found."
ts-pattern-match-each-topic-039,ts-pattern-match-each,test_failure,code_structure;self_reported_completion;test_failure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,Agent began reviewing tests/exhaustive-match.test.ts to mirror existing matcher test structure for the new feature.
ts-pattern-match-each-topic-040,ts-pattern-match-each,code_structure,code_structure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"Assistant inspected src/match.ts, src/types/Match.ts, and src/index.ts to mirror the existing match builder API and export shape."
ts-pattern-match-each-topic-041,ts-pattern-match-each,other,other,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,Assistant ran npm run check and TypeScript strict checking passed with no errors.
ts-pattern-match-each-topic-042,ts-pattern-match-each,implementation_state,code_structure;implementation_state;task_requirement,2,37,1.0,0.9961389961389963,0.0038610038610037423,1.0,0.6756756756756757,0.32432432432432434,"User specified that matchEach.with should always pattern-match against the original input type, while narrow should update both internal tracking and the input type for subsequent calls to exclude handled cases."
ts-pattern-match-each-topic-043,ts-pattern-match-each,implementation_state,implementation_state;task_requirement,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"User specified that matchEach.run and matchEach.exhaustive return an array of all matching results, throw NonExhaustiveError when nothing matches, and that exhaustive accepts an optional fallback handler returning a single-element array instead of throwing."
ts-pattern-match-each-topic-044,ts-pattern-match-each,implementation_state,implementation_state;task_requirement,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"User specified that matchEach.otherwise returns the matched results array or a single fallback result array when nothing matched, and that otherwise never throws."
ts-pattern-match-each-topic-045,ts-pattern-match-each,task_requirement,task_requirement,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"User specified that tap callbacks fire once per collected result in declaration order, do not affect the results array, can be stacked, and must also work inside compiled functions from toFunction, toExhaustiveFunction, and toPartialFunction."
ts-pattern-match-each-topic-046,ts-pattern-match-each,implementation_state,implementation_state,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"User required `matchEach.otherwise(handler)` to never throw and to return `[handler(value)]` only when no patterns matched, otherwise returning the matching results array without including the default handler."
ts-pattern-match-each-topic-047,ts-pattern-match-each,test_failure,code_structure;implementation_state;test_failure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"Repository state before changes: on branch `main`, working tree clean, and repository contains ts-pattern project files including `src`, `tests`, `package.json`, and `package-lock.json`."
ts-pattern-match-each-topic-048,ts-pattern-match-each,self_reported_completion,code_structure;implementation_state;self_reported_completion,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"Agent located existing exports and match implementation: `src/index.ts` exports `match` from `./match`, `src/match.ts` defines `export function match` and `class MatchExpression`, and `src/types/Match.ts` defines the public `Match` type API."
ts-pattern-match-each-topic-049,ts-pattern-match-each,test_failure,code_structure;implementation_state;test_failure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"Current blocker: `npm test -- --runInBand` fails across 39 test suites because `src/match-each.ts:21:17` reports TS2394, `This overload signature is not compatible with its implementation signature`, with implementation signature at `src/match-each.ts:29:17`."
ts-pattern-match-each-topic-050,ts-pattern-match-each,test_failure,code_structure;implementation_state;test_failure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,"Current blocker: `npm test -- --runInBand` fails because `src/match-each.ts` has TypeScript errors TS2322 at lines 58-59 for the `.when()` clause handler type `(selection: input, value: input) => output` not assignable to `(selection: unknown, value: input) => output`, and TS2339 at lines 126-127 because `matched` may be boolean/false and lacks `.matched` and `.selection`."
ts-pattern-match-each-topic-051,ts-pattern-match-each,test_failure,code_structure;test_failure,1,38,1.0,0.9962406015037595,0.003759398496240518,1.0,0.6842105263157895,0.3157894736842105,Validation before adding matchEach tests: `npm test -- --runInBand` passed all existing 48 suites and 453 tests; `npm run type-check` failed because no `type-check` script exists; `npm run check` passed TypeScript strict checking.
yjs-map-conflict-detection-topic-000,yjs-map-conflict-detection,test_failure,code_structure;implementation_state;other;self_reported_completion;task_requirement;test_failure,35,4,0.9965476190476189,1.0,-0.0034523809523810955,0.4857142857142857,1.0,-0.5142857142857142,"completed: added MapConflictError class and helper functions to src/utils/Transaction.js: recordMapWrite(transaction,parent,key,op,value,source) appends to transaction._mapWrites, processMapConflicts(transaction) groups writes by parentId+key, detects set-set and delete-set conflicts, assigns source (local/remote/mixed), ambiguous flag for YType/Doc values, type ('ambiguous'/'set-set'/'delete-set'), message, writes array, and resolution object {winner:'deterministic-yjs-order', strategy:'yjs-client-clock-order', deterministic:true}. Collect mode pushes to doc._mapConflicts; error mode throws MapConflictError. processMapConflicts is called before cleanupTransactions in transact()."
yjs-map-conflict-detection-topic-001,yjs-map-conflict-detection,test_failure,code_structure;implementation_state;task_requirement;test_failure,29,10,0.9968390804597702,0.9970833333333333,-0.0002442528735631111,0.5517241379310345,0.5,0.051724137931034475,"User specified mapConflictPolicy values allow, collect, and error via new Y.Doc({ mapConflictPolicy: 'allow'|'collect'|'error' }); allow must not block or collect conflicts and updates should apply normally."
yjs-map-conflict-detection-topic-002,yjs-map-conflict-detection,test_failure,implementation_state;task_requirement;test_failure,29,10,0.9968390804597702,0.9970833333333333,-0.0002442528735631111,0.5517241379310345,0.5,0.051724137931034475,"In error mode, conflicting map writes throw MapConflictError; merged updates must apply atomically with no partial application across all tested conflict types; the thrown error must expose an err.conflicts array."
yjs-map-conflict-detection-topic-003,yjs-map-conflict-detection,task_requirement,code_structure;implementation_state;other;task_requirement,33,6,0.9964646464646465,0.9993055555555556,-0.0028409090909090606,0.48484848484848486,0.8333333333333334,-0.3484848484848485,"User specified collect mode must record conflicts accessible via Y.Doc instance methods getMapConflicts() and getMapConflictSummary(), where the summary has plain-object fields byType, byKey, byParent, bySource and an overall count as count or total."
yjs-map-conflict-detection-topic-004,yjs-map-conflict-detection,task_requirement,code_structure;task_requirement,30,9,0.9966666666666668,0.9976851851851853,-0.0010185185185185297,0.5,0.6666666666666666,-0.16666666666666663,"User specified each conflict object must include key, parentId, type, source (local, remote, or mixed), a top-level message string, a writes array where each write has snapshot.summary as a non-empty string, and a resolution object with winner, strategy, and deterministic."
yjs-map-conflict-detection-topic-005,yjs-map-conflict-detection,task_requirement,code_structure;implementation_state;task_requirement,27,12,0.9967592592592593,0.9972222222222222,-0.0004629629629628873,0.5555555555555556,0.5,0.05555555555555558,"Conflicts involving Yjs types or subdocs must be marked ambiguous, either by setting conflict.type to ambiguous or by exposing an ambiguous boolean flag."
yjs-map-conflict-detection-topic-006,yjs-map-conflict-detection,implementation_state,implementation_state;task_requirement,25,14,0.9976666666666668,0.9955357142857144,0.0021309523809524,0.64,0.35714285714285715,0.28285714285714286,User instructed work to be done on a new branch from main and to commit everything when finished.
yjs-map-conflict-detection-topic-007,yjs-map-conflict-detection,implementation_state,implementation_state;self_reported_completion,30,9,0.9968055555555556,0.9972222222222222,-0.0004166666666666208,0.5333333333333333,0.5555555555555556,-0.022222222222222254,completed: created new branch 'map-conflict-policy' from main (working tree was clean).
yjs-map-conflict-detection-topic-008,yjs-map-conflict-detection,implementation_state,code_structure;implementation_state;task_requirement,3,36,0.9916666666666667,0.9973379629629631,-0.005671296296296369,0.0,0.5833333333333334,-0.5833333333333334,Codebase architecture: the Doc class is defined in src/utils/Doc.js:56 (extends ObservableV2). There is NO separate YMap.js file; map/set/array/text functionality is unified in a single YType class in src/ytype.js.
yjs-map-conflict-detection-topic-009,yjs-map-conflict-detection,implementation_state,code_structure;implementation_state;self_reported_completion,14,25,0.9964285714285716,0.9971666666666666,-0.0007380952380950934,0.42857142857142855,0.6,-0.17142857142857143,"Map write/delete core functions live in src/ytype.js: typeMapDelete at line 1740 (deletes item at parent._map.get(key)) and typeMapSet at line 1756 (creates a new Item with content based on value constructor and integrates it, replacing the left item at parent._map.get(key))."
