cell_id,task,model,thinking_level,config,rep,language,category,reward_binary,reward_partial,total_tokens,turns,tool_calls,agent_wall_s,log_total_tokens,log_turns,log_agent_wall_s,session_bytes,session_malformed_records,session_unresolved_tool_calls,session_orphan_tool_results,terminal_stop_reason,repeated_normalized_tool_actions,repeated_normalized_tool_action_rate,repeated_read_targets,repeated_read_target_rate,repeated_search_actions,repeated_search_action_rate,observable_test_runs,repeated_tests_without_observed_edit,repeated_unchanged_test_failures,test_failure_to_pass_transitions,test_pass_to_failure_transitions,direct_mutation_calls,failed_direct_mutation_calls,direct_mutation_target_revisits,exact_inverse_edit_pairs,strategy_reset_turns,strategy_reset_turn_rate,opaque_top_level_tool_calls,semantic_event_coverage,within_task_token_robust_z,within_task_turn_robust_z
gpt-5.6-sol/low/baseline@1.1.0/termenv-preserve-ansi-resets/rep0,termenv-preserve-ansi-resets,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,go,feature_request,0,0.9836065573770492,162899,19,20,260.5,12.000891794590137,2.995732273553991,5.566434283504978,101674,0,0,0,stop,0,0.0,0,0.0,0,0.0,2,0,0,0,0,9,0,4,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/termenv-preserve-ansi-resets/rep1,termenv-preserve-ansi-resets,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,go,feature_request,0,0.9836065573770492,167886,22,21,307.8,12.031046413028099,3.1354942159291497,5.732693818150621,101856,0,0,0,stop,0,0.0,0,0.0,0,0.0,2,0,0,0,0,7,1,2,0,0,0.0,0,1.0,0.6744907594765952,0.0
gpt-5.6-sol/low/baseline@1.1.0/termenv-preserve-ansi-resets/rep2,termenv-preserve-ansi-resets,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,go,feature_request,1,1.0,155216,19,22,304.0,11.952579416815091,2.995732273553991,5.720311776607412,103549,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,9,0,3,0,0,0.0,0,1.0,-1.0806388561888765,0.0
gpt-5.6-sol/low/baseline@1.1.0/testem-bail-on-test-failure/rep0,testem-bail-on-test-failure,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,javascript,feature_request,0,0.9879101899827288,837162,29,43,443.2,13.637774073641857,3.4011973816621555,6.096274911460327,273927,0,0,0,stop,1,0.02325581,0,0.0,0,0.0,0,0,0,0,0,18,0,3,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/testem-bail-on-test-failure/rep1,testem-bail-on-test-failure,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,javascript,feature_request,0,0.9861830742659758,970510,33,44,478.0,13.785578015890698,3.5263605246161616,6.171700597410915,286702,0,0,0,stop,0,0.0,0,0.0,0,0.0,1,0,0,0,0,18,0,5,0,0,0.0,0,1.0,0.6744907594765952,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/testem-bail-on-test-failure/rep2,testem-bail-on-test-failure,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,javascript,feature_request,0,0.9516407599309153,495616,25,32,365.3,13.113558730005165,3.258096538021482,5.903452669784769,191553,0,0,0,stop,0,0.0,1,0.07142857,0,0.0,1,0,0,0,0,10,0,2,0,0,0.0,0,1.0,-2.3922122771496706,-0.7711551054962537
gpt-5.6-sol/low/baseline@1.1.0/testem-per-launcher-reports/rep0,testem-per-launcher-reports,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,javascript,feature_request,0,0.9962546816479401,394067,25,26,422.4,12.88427876222082,3.258096538021482,6.048317358700765,189466,0,0,0,stop,0,0.0,1,0.14285714,0,0.0,4,0,0,0,0,8,0,2,1,0,0.0,0,1.0,0.0,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/testem-per-launcher-reports/rep1,testem-per-launcher-reports,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,javascript,feature_request,0,0.99812734082397,355933,20,25,360.4,12.782500599388285,3.044522437723423,5.889985378158128,182781,0,0,0,stop,0,0.0,0,0.0,0,0.0,1,0,0,0,0,7,0,1,0,0,0.0,0,1.0,-0.6744907594765951,-2.998409234758097
gpt-5.6-sol/low/baseline@1.1.0/testem-per-launcher-reports/rep2,testem-per-launcher-reports,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,javascript,feature_request,0,0.99812734082397,533414,24,33,396.2,13.187055011819464,3.2188758248682006,5.984439932171018,215446,0,0,0,stop,0,0.0,3,0.2,0,0.0,2,0,0,0,0,6,0,0,0,0,0.0,0,1.0,2.006518656455678,0.0
gpt-5.6-sol/low/baseline@1.1.0/textual-kitty-key-phases/rep0,textual-kitty-key-phases,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,python,feature_request,0,0.9625,362857,21,23,272.5,12.801766852141341,3.091042453358316,5.611301621862036,153863,0,0,0,stop,0,0.0,1,0.2,0,0.0,1,0,0,0,0,5,0,2,0,0,0.0,0,1.0,-0.7503543737702753,-0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/textual-kitty-key-phases/rep1,textual-kitty-key-phases,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,python,feature_request,0,0.9625,396195,20,31,302.2,12.889664317284467,3.044522437723423,5.714392653768217,181131,0,0,0,stop,0,0.0,2,0.28571429,0,0.0,3,0,0,0,0,6,0,3,0,0,0.0,0,1.0,-0.6492133033551004,-0.7708959324333452
gpt-5.6-sol/low/baseline@1.1.0/textual-kitty-key-phases/rep2,textual-kitty-key-phases,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,python,feature_request,0,0.95,508314,28,30,296.2,13.13885661313139,3.367295829986474,5.694405312843604,163406,0,0,0,stop,0,0.0,2,0.33333333,0,0.0,4,0,0,0,0,6,1,3,0,0,0.0,0,1.0,-0.3624749372357468,-0.1020005272560403
gpt-5.6-sol/low/baseline@1.1.0/textual-richlog-follow-state/rep0,textual-richlog-follow-state,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,python,feature_request,1,1.0,277496,20,21,309.2,12.533565401299379,3.044522437723423,5.737217250742439,153236,0,0,0,stop,0,0.0,0,0.0,0,0.0,2,0,0,0,0,6,1,3,0,0,0.0,0,1.0,-0.6744907594765952,-5.529541224992133
gpt-5.6-sol/low/baseline@1.1.0/textual-richlog-follow-state/rep1,textual-richlog-follow-state,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,python,feature_request,1,1.0,447138,28,28,369.2,13.010624787225733,3.367295829986474,5.914043400139397,186792,0,0,0,stop,0,0.0,0,0.0,0,0.0,5,0,0,0,0,9,2,6,0,0,0.0,0,1.0,0.916890095060609,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/textual-richlog-follow-state/rep2,textual-richlog-follow-state,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,python,feature_request,1,1.0,339680,27,27,377.0,12.735762220879995,3.332204510175204,5.934894195619588,175888,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,7,1,4,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/tomlkit-toml-table-converters/rep0,tomlkit-toml-table-converters,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,python,feature_request,0,0.9990234375,365232,24,30,306.9,12.808290785066385,3.2188758248682006,5.729775054930455,157427,0,0,0,stop,0,0.0,3,0.33333333,0,0.0,2,0,0,0,0,6,0,3,0,0,0.0,0,1.0,-0.6744907594765952,0.0
gpt-5.6-sol/low/baseline@1.1.0/tomlkit-toml-table-converters/rep1,tomlkit-toml-table-converters,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,python,feature_request,0,0.9892578125,378824,21,27,263.3,12.844829636004363,3.091042453358316,5.577084821610244,153216,0,0,0,stop,1,0.03703704,5,0.45454545,0,0.0,1,0,0,0,0,5,0,2,0,0,0.0,0,1.0,0.0,-0.7608173306041833
gpt-5.6-sol/low/baseline@1.1.0/tomlkit-toml-table-converters/rep2,tomlkit-toml-table-converters,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,python,feature_request,0,0.990234375,546131,27,33,331.9,13.210615983749985,3.332204510175204,5.807842144580979,177754,0,0,0,stop,0,0.0,3,0.33333333,0,0.0,2,0,0,0,0,9,0,6,0,0,0.0,0,1.0,6.7522515121206945,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/true-myth-iterable-collection-combinators/rep0,true-myth-iterable-collection-combinators,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,typescript,feature_request,1,1.0,543434,21,28,303.7,13.205665383175132,3.091042453358316,5.719327685991663,199855,0,0,0,stop,0,0.0,4,0.44444444,0,0.0,1,0,0,0,0,7,2,3,0,0,0.0,0,1.0,-1.1729862825682458,-0.4306768339645515
gpt-5.6-sol/low/baseline@1.1.0/true-myth-iterable-collection-combinators/rep1,true-myth-iterable-collection-combinators,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,typescript,feature_request,1,1.0,996896,22,27,280.1,13.812402733677347,3.1354942159291497,5.638710477912486,455930,0,0,0,stop,0,0.0,1,0.14285714,0,0.0,2,0,0,0,0,7,0,3,0,0,0.0,0,1.0,-0.3797944105976064,-0.2524612201144986
gpt-5.6-sol/low/baseline@1.1.0/true-myth-iterable-collection-combinators/rep2,true-myth-iterable-collection-combinators,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,typescript,feature_request,1,1.0,566042,21,31,288.9,13.246425326031062,3.091042453358316,5.66953603592761,208716,0,0,0,stop,0,0.0,5,0.5,0,0.0,1,0,0,0,0,6,2,2,0,0,0.0,0,1.0,-1.1197005315780515,-0.4306768339645515
gpt-5.6-sol/low/baseline@1.1.0/ts-pattern-match-each/rep0,ts-pattern-match-each,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,typescript,feature_request,1,1.0,142834,17,17,211.1,11.86944539689522,2.8903717578961645,5.357057861570636,78475,0,0,0,stop,0,0.0,0,0.0,0,0.0,1,0,0,0,0,5,0,1,0,0,0.0,0,1.0,0.0,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/ts-pattern-match-each/rep1,ts-pattern-match-each,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,typescript,feature_request,1,1.0,93459,11,14,186.7,11.445288816254417,2.4849066497880004,5.2348449435924636,70504,0,0,0,stop,0,0.0,0,0.0,0,0.0,1,0,0,0,0,3,0,0,0,0,0.0,0,1.0,-1.3664099295413732,-4.11014986184864
gpt-5.6-sol/low/baseline@1.1.0/ts-pattern-match-each/rep2,ts-pattern-match-each,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,typescript,feature_request,1,1.0,176101,16,25,248.7,12.078818651603223,2.833213344056216,5.520260197285728,90668,0,0,0,stop,2,0.08,0,0.0,0,0.0,1,0,0,0,0,5,0,1,0,0,0.0,0,1.0,0.6744907594765952,0.0
gpt-5.6-sol/low/baseline@1.1.0/updo-policy-alerting/rep0,updo-policy-alerting,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,go,feature_request,0,0.9928571428571429,223731,15,18,208.6,12.3182041859737,2.772588722239781,5.345200952446887,133522,0,0,0,stop,0,0.0,0,0.0,0,0.0,2,0,0,0,0,7,0,2,0,0,0.0,0,1.0,-1.112165482683308,-1.706304363378416
gpt-5.6-sol/low/baseline@1.1.0/updo-policy-alerting/rep1,updo-policy-alerting,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,go,feature_request,0,0.9928571428571429,210968,17,19,272.5,12.259466482233208,2.8903717578961645,5.611301621862036,128561,0,0,0,stop,0,0.0,0,0.0,0,0.0,1,0,0,0,0,7,0,2,0,0,0.0,0,1.0,-1.1741732465112615,-1.4226567352986723
gpt-5.6-sol/low/baseline@1.1.0/updo-policy-alerting/rep2,updo-policy-alerting,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,go,feature_request,1,1.0,351432,23,23,380.9,12.769774360399849,3.1780538303479458,5.94515879423147,179590,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,8,0,3,0,0,0.0,0,1.0,-0.6354553809184483,-0.7298546094469403
gpt-5.6-sol/low/baseline@1.1.0/valibot-recursive-schema-composition/rep0,valibot-recursive-schema-composition,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,typescript,feature_request,0,0.9680365296803652,1103651,38,49,493.6,13.914135238736428,3.6635616461296463,6.203749355087316,261319,0,0,0,stop,0,0.0,2,0.125,0,0.0,1,0,0,0,0,18,1,8,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/valibot-recursive-schema-composition/rep1,valibot-recursive-schema-composition,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,typescript,feature_request,0,0.9680365296803652,642233,19,24,382.9,13.372708002244527,2.995732273553991,5.950382102006752,302500,0,0,0,stop,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,1.0,-1.360892727295049,-17.791616912050166
gpt-5.6-sol/low/baseline@1.1.0/valibot-recursive-schema-composition/rep2,valibot-recursive-schema-composition,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,typescript,feature_request,0,0.9634703196347032,1443352,39,52,631.5,14.182479437083783,3.6888794541139363,6.4496802206016755,377754,0,0,0,stop,3,0.05769231,0,0.0,0,0.0,0,0,0,0,0,22,0,12,0,0,0.0,0,1.0,0.6744907594765952,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/vitest-duration-sharding/rep0,vitest-duration-sharding,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,typescript,feature_request,0,0.9875,579508,31,40,368.4,13.269936472271198,3.4657359027997265,5.911880067765139,212731,0,0,0,stop,1,0.025,4,0.30769231,0,0.0,2,0,0,0,0,13,1,2,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/vitest-duration-sharding/rep1,vitest-duration-sharding,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,typescript,feature_request,0,0.9375,443613,31,34,406.8,13.002710093924275,3.4657359027997265,6.010776858140355,170528,0,0,0,stop,0,0.0,2,0.22222222,0,0.0,2,0,0,0,0,11,1,0,0,0,0.0,0,1.0,-0.6744907594765952,0.0
gpt-5.6-sol/low/baseline@1.1.0/vitest-duration-sharding/rep2,vitest-duration-sharding,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,typescript,feature_request,1,1.0,800458,41,45,511.2,13.592940592118463,3.7376696182833684,6.238715173765425,225142,0,0,0,stop,1,0.02222222,3,0.33333333,0,0.0,0,0,0,0,0,16,2,4,0,0,0.0,0,1.0,0.8152761544633649,0.0
gpt-5.6-sol/low/baseline@1.1.0/vulture-persistent-analysis-cache/rep0,vulture-persistent-analysis-cache,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,python,feature_request,0,0.9780564263322884,239700,16,17,234.3,12.387147592295292,2.833213344056216,5.4608612957333165,132621,0,0,0,stop,0,0.0,0,0.0,0,0.0,2,0,0,0,0,7,1,3,0,0,0.0,0,1.0,-0.7660668153408926,-1.323403112247215
gpt-5.6-sol/low/baseline@1.1.0/vulture-persistent-analysis-cache/rep1,vulture-persistent-analysis-cache,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,python,feature_request,1,1.0,372135,20,25,310.2,12.82701465784088,3.044522437723423,5.740435792304236,184327,0,0,0,stop,1,0.04,0,0.0,0,0.0,4,0,0,1,0,10,0,6,1,0,0.0,0,1.0,-0.29644184565319764,-0.9282209049401663
gpt-5.6-sol/low/baseline@1.1.0/vulture-persistent-analysis-cache/rep2,vulture-persistent-analysis-cache,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,python,feature_request,1,1.0,236009,21,22,247.2,12.371629455991398,3.091042453358316,5.514234872770507,144170,0,0,0,stop,0,0.0,3,0.375,0,0.0,2,0,0,0,0,8,0,5,1,0,0.0,0,1.0,-0.7826347852167156,-0.8412209460481537
gpt-5.6-sol/low/baseline@1.1.0/wasmi-trap-coredumps/rep0,wasmi-trap-coredumps,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,rust,feature_request,0,0.825,646373,25,30,335.7,13.379133562607787,3.258096538021482,5.819192326167029,197417,0,0,0,stop,0,0.0,1,0.16666667,0,0.0,3,0,0,0,0,7,2,2,0,0,0.0,0,1.0,-2.0827715233486264,0.0
gpt-5.6-sol/low/baseline@1.1.0/wasmi-trap-coredumps/rep1,wasmi-trap-coredumps,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,rust,feature_request,0,0.825,859953,26,38,273.1,13.664634178427043,3.295836866004329,5.61349300330874,324550,0,0,0,stop,1,0.02631579,4,0.28571429,0,0.0,4,0,0,1,0,7,3,2,0,0,0.0,0,1.0,0.6744907594765952,0.0
gpt-5.6-sol/low/baseline@1.1.0/wasmi-trap-coredumps/rep2,wasmi-trap-coredumps,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,rust,feature_request,0,0.825,801943,25,31,287.6,13.594794058974333,3.258096538021482,5.665041646339771,228234,0,0,0,stop,1,0.03225806,1,0.125,0,0.0,3,0,0,0,0,6,2,1,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/wazero-multi-module-snapshots/rep0,wazero-multi-module-snapshots,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,go,feature_request,1,1.0,145241,14,17,174.6,11.886156595744671,2.70805020110221,5.168208681201016,92076,0,0,0,stop,0,0.0,1,0.25,0,0.0,3,0,0,0,0,4,0,2,0,0,0.0,0,1.0,-0.5449948559971834,-1.2437663101131353
gpt-5.6-sol/low/baseline@1.1.0/wazero-multi-module-snapshots/rep1,wazero-multi-module-snapshots,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,go,feature_request,1,1.0,101092,12,15,143.8,11.523796164233632,2.5649493574615367,4.975353479951616,75824,0,0,0,stop,0,0.0,1,0.25,0,0.0,2,0,0,0,0,3,0,1,0,0,0.0,0,1.0,-1.0311791602749447,-1.6601577019568083
gpt-5.6-sol/low/baseline@1.1.0/wazero-multi-module-snapshots/rep2,wazero-multi-module-snapshots,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,go,feature_request,1,1.0,92497,11,15,159.5,11.434942301645144,2.4849066497880004,5.07829394257007,74492,0,0,0,stop,0,0.0,1,0.25,0,0.0,2,0,0,0,0,2,0,0,0,0,0.0,0,1.0,-1.1503956905810684,-1.8930640469313322
gpt-5.6-sol/low/baseline@1.1.0/yaegi-go-embed-directives/rep0,yaegi-go-embed-directives,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,go,feature_request,1,1.0,680737,35,43,589.3,13.430932782764039,3.58351893845611,6.380630882246644,185529,0,0,0,stop,0,0.0,1,0.11111111,0,0.0,7,0,0,0,0,10,0,4,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/yaegi-go-embed-directives/rep1,yaegi-go-embed-directives,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,go,feature_request,1,1.0,1035665,54,61,751.7,13.850555255999112,4.007333185232471,6.623666742040486,219943,0,0,0,stop,0,0.0,4,0.33333333,0,0.0,11,0,0,0,0,14,4,10,0,0,0.0,0,1.0,2.187099580304237,1.9116931610028522
gpt-5.6-sol/low/baseline@1.1.0/yaegi-go-embed-directives/rep2,yaegi-go-embed-directives,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,go,feature_request,1,1.0,598105,30,39,556.3,13.301523274749593,3.4339872044851463,6.32310369457549,168105,0,0,0,stop,0,0.0,2,0.2,0,0.0,2,0,0,0,0,9,0,2,0,0,0.0,0,1.0,-0.6744907594765952,-0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/yjs-map-conflict-detection/rep0,yjs-map-conflict-detection,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,javascript,feature_request,1,1.0,936750,30,39,421.3,13.750172784176048,3.4339872044851463,6.045715961939898,297621,0,0,0,stop,0,0.0,4,0.33333333,0,0.0,1,0,0,0,0,10,0,3,0,0,0.0,0,1.0,-0.7187148618886812,-2.003261947200081
gpt-5.6-sol/low/baseline@1.1.0/yjs-map-conflict-detection/rep2,yjs-map-conflict-detection,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,javascript,feature_request,0,0.9958333333333333,752053,33,37,385.9,13.530563408864507,3.5263605246161616,5.9581662617064675,294170,0,0,0,stop,0,0.0,4,0.44444444,0,0.0,3,0,0,0,0,12,0,5,0,0,0.0,0,1.0,-0.9961743941991587,-1.5990798124189542
gpt-5.6-sol/low/baseline@1.1.0/ytt-jsonpath-query-api/rep0,ytt-jsonpath-query-api,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,go,feature_request,1,1.0,240190,18,20,295.9,12.389189719150028,2.9444389791664403,5.693395381769714,106163,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,7,0,3,0,0,0.0,0,1.0,3.5871889258839054,0.0
gpt-5.6-sol/low/baseline@1.1.0/ytt-jsonpath-query-api/rep1,ytt-jsonpath-query-api,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,go,feature_request,1,1.0,212237,18,23,270.8,12.265463565472839,2.9444389791664403,5.605066501717044,108864,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,6,0,2,0,0,0.0,0,1.0,-0.6744907594765952,0.0
gpt-5.6-sol/low/baseline@1.1.0/ytt-jsonpath-query-api/rep2,ytt-jsonpath-query-api,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,go,feature_request,1,1.0,216434,18,23,199.0,12.285045550399467,2.9444389791664403,5.298317366548036,100682,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,4,0,0,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/medium/baseline/actionlint-action-pinning-lint/rep0,actionlint-action-pinning-lint,openai-codex/gpt-5.6-sol,medium,baseline,0,go,feature_request,1,1.0,2110069,42,64,387.7,14.56223168025741,3.7612001156935624,5.962807837858177,474498,0,0,0,stop,2,0.03125,9,0.39130435,0,0.0,5,0,0,1,0,14,2,4,0,0,0.0,0,1.0,0.6565974272920225,0.026489514189021755
gpt-5.6-sol/medium/baseline/actionlint-action-pinning-lint/rep1,actionlint-action-pinning-lint,openai-codex/gpt-5.6-sol,medium,baseline,1,go,feature_request,1,1.0,1521135,41,55,480.1,14.234967982102805,3.7376696182833684,6.176075148705408,348597,0,0,0,stop,0,0.0,4,0.22222222,0,0.0,6,0,0,0,0,19,0,10,0,0,0.0,0,1.0,0.28478960228501016,-0.026489514189021755
gpt-5.6-sol/medium/baseline/actionlint-action-pinning-lint/rep2,actionlint-action-pinning-lint,openai-codex/gpt-5.6-sol,medium,baseline,2,go,feature_request,1,1.0,2285299,46,55,448.8,14.642007864720975,3.8501476017100584,6.108803039525215,471470,0,0,0,stop,1,0.01818182,2,0.13333333,0,0.0,5,0,0,1,0,16,1,7,0,0,0.0,0,1.0,0.7472320127960458,0.22675520784078745
gpt-5.6-sol/medium/baseline/adaptix-name-mapping-aliases/rep0,adaptix-name-mapping-aliases,openai-codex/gpt-5.6-sol,medium,baseline,0,python,feature_request,1,1.0,2794238,66,79,691.1,14.843070355584477,4.204692619390966,6.539730453847818,473087,0,0,0,stop,2,0.02531646,7,0.26923077,0,0.0,7,0,0,1,0,15,0,8,0,0,0.0,0,1.0,0.05126738046053637,0.057063039366491715
gpt-5.6-sol/medium/baseline/adaptix-name-mapping-aliases/rep1,adaptix-name-mapping-aliases,openai-codex/gpt-5.6-sol,medium,baseline,1,python,feature_request,1,1.0,3605816,63,68,566.2,15.098058932705559,4.1588830833596715,6.340711975217918,544966,0,0,0,stop,3,0.04411765,4,0.22222222,0,0.0,8,0,0,1,0,18,0,12,0,0,0.0,0,1.0,0.29445684070591616,-0.029193393951242284
gpt-5.6-sol/medium/baseline/adaptix-name-mapping-aliases/rep2,adaptix-name-mapping-aliases,openai-codex/gpt-5.6-sol,medium,baseline,2,python,feature_request,1,1.0,2587981,52,68,713.6,14.766388979400997,3.970291913552122,6.571722945589309,499469,0,0,0,stop,4,0.05882353,2,0.1,0,0.0,8,0,0,2,1,15,0,10,2,0,0.0,0,1.0,-0.02186570924676536,-0.3842985330145501
gpt-5.6-sol/medium/baseline/claude-code-by-agents-recursive-delegation/rep0,claude-code-by-agents-recursive-delegation,openai-codex/gpt-5.6-sol,medium,baseline,0,typescript,feature_request,1,1.0,1003080,24,41,276.3,13.818586821410163,3.2188758248682006,5.625099952621732,407552,0,0,0,stop,2,0.04878049,0,0.0,0,0.0,4,0,0,0,0,8,0,4,0,0,0.0,0,1.0,0.0,-0.15189354313116638
gpt-5.6-sol/medium/baseline/claude-code-by-agents-recursive-delegation/rep1,claude-code-by-agents-recursive-delegation,openai-codex/gpt-5.6-sol,medium,baseline,1,typescript,feature_request,1,1.0,713164,24,46,471.6,13.477468089173543,3.2188758248682006,6.158249364752807,318962,0,0,0,stop,4,0.08695652,1,0.08333333,0,0.0,4,1,0,0,0,8,0,4,0,0,0.0,0,1.0,-0.31337017694003466,-0.15189354313116638
gpt-5.6-sol/medium/baseline/claude-code-by-agents-recursive-delegation/rep2,claude-code-by-agents-recursive-delegation,openai-codex/gpt-5.6-sol,medium,baseline,2,typescript,feature_request,1,1.0,785760,24,36,297.4,13.574407953925489,3.2188758248682006,5.698434868329605,374565,0,0,0,stop,4,0.11111111,0,0.0,0,0.0,6,0,0,1,0,8,0,3,0,0,0.0,0,1.0,-0.22431595710672392,-0.15189354313116638
gpt-5.6-sol/medium/baseline/dateutil-rfc5545-timezone-interop/rep0,dateutil-rfc5545-timezone-interop,openai-codex/gpt-5.6-sol,medium,baseline,0,python,enhancement,1,1.0,1515544,36,46,443.8,14.231285668209733,3.6109179126442243,6.097624742936373,393649,0,0,0,stop,1,0.02173913,6,0.66666667,0,0.0,6,0,0,0,0,12,0,9,0,0,0.0,0,1.0,0.41935067786109,0.3314239755917215
gpt-5.6-sol/medium/baseline/dateutil-rfc5545-timezone-interop/rep1,dateutil-rfc5545-timezone-interop,openai-codex/gpt-5.6-sol,medium,baseline,1,python,enhancement,1,1.0,1153275,34,46,455.9,13.958117146147506,3.5553480614894135,6.124464548569226,347647,0,0,0,stop,2,0.04347826,4,0.57142857,0,0.0,5,0,0,1,0,12,0,9,0,0,0.0,0,1.0,0.22447481672997216,0.20456816878415643
gpt-5.6-sol/medium/baseline/dateutil-rfc5545-timezone-interop/rep2,dateutil-rfc5545-timezone-interop,openai-codex/gpt-5.6-sol,medium,baseline,2,python,enhancement,1,1.0,901448,30,43,395.6,13.711758747645863,3.4339872044851463,5.982928216085695,304551,0,0,0,stop,1,0.02325581,4,0.5,0,0.0,3,0,0,0,0,11,0,9,0,0,0.0,0,1.0,0.04872504624962925,-0.07247647161346389
gpt-5.6-sol/medium/baseline/drizzle-orm-window-function-builders/rep0,drizzle-orm-window-function-builders,openai-codex/gpt-5.6-sol,medium,baseline,0,typescript,feature_request,1,1.0,1111179,32,58,471.5,13.92093307170018,3.4965075614664802,6.158037746933798,286399,0,0,0,stop,1,0.01724138,3,0.21428571,0,0.0,0,0,0,0,0,5,0,3,0,0,0.0,0,1.0,0.253170553804924,-0.2628000742149179
gpt-5.6-sol/medium/baseline/drizzle-orm-window-function-builders/rep1,drizzle-orm-window-function-builders,openai-codex/gpt-5.6-sol,medium,baseline,1,typescript,feature_request,1,1.0,820863,35,46,418.1,13.61811272306848,3.58351893845611,6.038109554931026,235907,0,0,0,stop,0,0.0,1,0.07692308,0,0.0,0,0,0,0,0,6,0,3,0,0,0.0,0,1.0,-0.013125811567727618,-0.08279452618284242
