cell_id,task,model,thinking_level,config,rep,language,category,reward_binary,reward_partial,total_tokens,turns,tool_calls,agent_wall_s,log_total_tokens,log_turns,log_agent_wall_s,session_bytes,session_malformed_records,session_unresolved_tool_calls,session_orphan_tool_results,terminal_stop_reason,repeated_normalized_tool_actions,repeated_normalized_tool_action_rate,repeated_read_targets,repeated_read_target_rate,repeated_search_actions,repeated_search_action_rate,observable_test_runs,repeated_tests_without_observed_edit,repeated_unchanged_test_failures,test_failure_to_pass_transitions,test_pass_to_failure_transitions,direct_mutation_calls,failed_direct_mutation_calls,direct_mutation_target_revisits,exact_inverse_edit_pairs,strategy_reset_turns,strategy_reset_turn_rate,opaque_top_level_tool_calls,semantic_event_coverage,within_task_token_robust_z,within_task_turn_robust_z
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,0,typescript,feature_request,0,0.9992295839753467,1939283,35,34,836.2,14.477829390750669,3.58351893845611,6.730062990571844,466995,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,34,0.0,-0.290746286140223,-1.6633473526014868
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,1,typescript,feature_request,0,0.9992295839753467,3159058,54,53,890.5,14.965784756406268,4.007333185232471,6.792905437303195,518901,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,53,0.0,0.5017327571027612,-0.5797879025622747
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/dynamodb-toolbox-conditional-attribute-requirements/rep2,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,2,typescript,feature_request,1,1.0,2189796,48,47,748.1,14.599319403432396,3.8918202981106265,6.618872485953837,435786,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,47,0.0,-0.09343666360079832,-0.8751179472557342
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,0,typescript,feature_request,1,1.0,325282,20,19,287.4,12.692450851643057,3.044522437723423,5.664348405410794,162908,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,19,0.0,-0.29177810748026817,-0.8936286403568208
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,1,typescript,feature_request,1,1.0,279838,20,19,298.4,12.541969716775489,3.044522437723423,5.701780471985528,148305,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,19,0.0,-0.5037434273434401,-0.8936286403568208
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,2,typescript,feature_request,1,1.0,181298,16,15,280.8,12.107902881007929,2.833213344056216,5.64119759946458,110244,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15,0.0,-1.1151630299829123,-1.4786578360563398
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,0,typescript,feature_request,0,0.9999611786171824,1069882,29,28,384.0,13.883059854665008,3.4011973816621555,5.953243334287785,284491,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,28,0.0,-1.3082454991155865,-2.650148805146859
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,1,typescript,feature_request,0,0.9999611786171824,1083889,30,29,390.6,13.89606697981793,3.4339872044851463,5.970240910656355,300821,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,29,0.0,-1.288027350750503,-2.5399362379952515
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/meriyah-explicit-resource-declarations/rep2,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,2,typescript,feature_request,0,0.9999029465429559,1218150,32,31,429.7,14.012844693295294,3.4965075614664802,6.065411792060065,300753,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,31,0.0,-1.1065092128789387,-2.3297939301412303
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/superjson-error-stack-serialization/rep0,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,0,typescript,feature_request,1,1.0,207409,13,12,210.3,12.242452789622924,2.639057329615259,5.353278924622011,132757,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,12,0.0,-0.8629149441777292,-1.8579117647095085
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,1,typescript,feature_request,1,1.0,358057,16,15,236.2,12.78845026343363,2.833213344056216,5.468903667123571,155591,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15,0.0,-0.39316006725530667,-1.486742535585404
gpt-5.6-sol/low/pi-fabric-native-read-guidance@1.0.0/superjson-error-stack-serialization/rep2,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,pi-fabric-native-read-guidance@1.0.0,2,typescript,feature_request,1,1.0,181517,12,11,168.7,12.10911010132339,2.5649493574615367,5.134032172240181,116127,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,11,0.0,-0.9776377792367953,-1.9995844240677503
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,0,typescript,feature_request,0,0.9992295839753467,1197727,29,28,396.2,13.995936986803772,3.4011973816621555,5.984439932171018,362667,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,28,0.0,-1.0733785884058322,-2.1294861087018613
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,1,typescript,feature_request,0,0.9992295839753467,2290563,45,44,633.9,14.644308633416067,3.828641396489095,6.453467506176404,461201,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,44,0.0,-0.020370509515586777,-1.0366464857978377
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/dynamodb-toolbox-conditional-attribute-requirements/rep2,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,2,typescript,feature_request,0,0.9992295839753467,1319075,36,35,562.8,14.09244204944816,3.6109179126442243,6.334699578680012,354123,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,35,0.0,-0.9166465487657405,-1.5932968112883303
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,0,typescript,feature_request,0,0.8695652173913043,303132,20,19,285.9,12.621926932078205,3.044522437723423,5.659133722987319,159303,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,19,0.0,-0.3911169726591101,-0.8936286403568208
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,1,typescript,feature_request,0,0.9130434782608695,250117,18,17,190.6,12.429688085487422,2.9444389791664403,5.25540986553676,153581,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,17,0.0,-0.6619015374060658,-1.1707191538140012
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,2,typescript,feature_request,1,1.0,363016,18,17,181.6,12.802204944106329,2.9444389791664403,5.207297968160868,227066,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,17,0.0,-0.13718024818220362,-1.1707191538140012
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,0,typescript,feature_request,0,0.9999029465429559,1148240,29,28,292.8,13.953741764142952,3.4011973816621555,5.682899263739777,340421,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,28,0.0,-1.1983782290038993,-2.650148805146859
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,1,typescript,feature_request,1,1.0,1118510,24,23,301.9,13.927508894463873,3.2188758248682006,5.713402718033191,326417,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23,0.0,-1.2391543455537137,-3.2629647672767383
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep2,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,2,typescript,feature_request,0,0.9999029465429559,933615,23,22,249.6,13.746820497768212,3.1780538303479458,5.523858042461968,318435,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,22,0.0,-1.520014625538149,-3.400174926557366
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/superjson-error-stack-serialization/rep0,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,0,typescript,feature_request,0,0.9438775510204082,320864,15,14,168.0,12.678775752904015,2.772588722239781,5.1298987149230735,165931,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,14,0.0,-0.4875197276321017,-1.602638992413371
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,1,typescript,feature_request,0,0.9948979591836735,354648,15,14,192.9,12.77888384694488,2.772588722239781,5.267342562248606,176522,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,14,0.0,-0.4013906379370656,-1.602638992413371
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/superjson-error-stack-serialization/rep2,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,pi-fabric-output-telemetry@1.0.0,2,typescript,feature_request,0,0.9642857142857143,266972,17,16,187.6,12.494902808673546,2.8903717578961645,5.239628370199357,148408,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,16,0.0,-0.6457168190646038,-1.3774724495465203
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,0,typescript,feature_request,0,0.9992295839753467,1544672,44,39,906.0,14.25032279542742,3.8066624897703196,6.810142450115136,358992,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,39,0.0,-0.6602354273263228,-1.092839622904025
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,1,typescript,feature_request,0,0.9992295839753467,993422,36,34,1040.7,13.808911834195902,3.6109179126442243,6.948609272990403,318912,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,34,0.0,-1.3771225872076964,-1.5932968112883303
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/dynamodb-toolbox-conditional-attribute-requirements/rep2,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,2,typescript,feature_request,1,1.0,2306567,52,51,1230.2,14.65127126344441,3.970291913552122,7.11574458252467,497247,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,51,0.0,-0.009062634304698643,-0.6744907594765952
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,0,typescript,feature_request,0,0.9565217391304348,149743,15,14,160.0,11.916682448397038,2.772588722239781,5.081404364984463,107295,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,14,0.0,-1.3845130730857365,-1.6465028309182939
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,1,typescript,feature_request,0,0.8695652173913043,167210,15,14,209.5,12.02701176694239,2.772588722239781,5.349485653122436,104642,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,14,0.0,-1.2291049595282981,-1.6465028309182939
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,2,typescript,feature_request,1,1.0,296234,19,18,257.4,12.598908337238196,2.995732273553991,5.554508771908447,156546,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,18,0.0,-0.42354059720418763,-1.028708820801133
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,0,typescript,feature_request,0,0.9966807717690904,850684,26,25,271.7,13.65379718627061,3.295836866004329,5.608372289851543,262899,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,25,0.0,-1.6646091528574734,-3.004284689617827
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,1,typescript,feature_request,0,0.9998058930859117,791366,29,28,271.9,13.58151710880781,3.4011973816621555,5.609105427714293,239216,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,28,0.0,-1.7769605996838655,-2.650148805146859
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/meriyah-explicit-resource-declarations/rep2,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,2,typescript,feature_request,0,0.999883535851547,950562,24,23,255.9,13.764809719618926,3.2188758248682006,5.548686904115838,283613,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23,0.0,-1.4920523547001183,-3.2629647672767383
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/superjson-error-stack-serialization/rep0,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,0,typescript,feature_request,0,0.9948979591836735,247138,13,12,193.8,12.417706210360443,2.639057329615259,5.271973391208435,140666,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,12,0.0,-0.7121337537187257,-1.8579117647095085
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,1,typescript,feature_request,0,0.9897959183673469,229233,14,13,222.5,12.342498594880464,2.70805020110221,5.409411414053624,120771,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13,0.0,-0.7768394453162563,-1.7260176742863789
gpt-5.6-sol/low/pi-fabric-pr10@0.28.11/superjson-error-stack-serialization/rep2,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,pi-fabric-pr10@0.28.11,2,typescript,feature_request,0,0.9948979591836735,179451,11,10,195.6,12.09766304167943,2.4849066497880004,5.281171207713066,113566,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,10,0.0,-0.9874863817525573,-2.1526025532755226
gpt-5.6-sol/low/read-long-lines@1.0.0/abs-module-cache-flags/rep0,abs-module-cache-flags,openai-codex/gpt-5.6-sol,low,read-long-lines@1.0.0,0,go,enhancement,1,1.0,593578,23,32,177.2,13.293925592851023,3.1780538303479458,5.182906515036709,245542,0,0,0,stop,0,0.0,5,0.45454545,0,0.0,2,0,0,0,0,6,0,4,0,0,0.0,0,1.0,0.2401849236668998,-0.2681342223483266
gpt-5.6-sol/low/read-long-lines@1.0.0/abs-module-cache-flags/rep1,abs-module-cache-flags,openai-codex/gpt-5.6-sol,low,read-long-lines@1.0.0,1,go,enhancement,1,1.0,176391,19,21,123.3,12.080464070052496,2.995732273553991,4.822697998516666,103423,0,0,0,stop,0,0.0,2,0.28571429,0,0.0,2,0,0,0,0,5,0,3,0,0,0.0,0,1.0,-0.9010789566369396,-0.5852696959191598
gpt-5.6-sol/low/read-long-lines@1.0.0/abs-module-cache-flags/rep2,abs-module-cache-flags,openai-codex/gpt-5.6-sol,low,read-long-lines@1.0.0,2,go,enhancement,1,1.0,209280,16,25,153.3,12.251433125527017,2.833213344056216,5.038898759369115,120302,0,0,0,stop,0,0.0,2,0.22222222,0,0.0,2,0,0,0,0,4,0,2,0,0,0.0,0,1.0,-0.7402820924621785,-0.867959897652949
gpt-5.6-sol/low/testing-skills@1.0.0/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,0,typescript,feature_request,0,0.9992295839753467,2275288,66,78,764.5,14.637617635266217,4.204692619390966,6.640529215097739,411495,0,0,0,stop,1,0.01282051,0,0.0,0,0.0,2,0,0,0,0,21,2,4,0,0,0.0,0,1.0,-0.031237232550816212,-0.07520203372131207
gpt-5.6-sol/low/testing-skills@1.0.0/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,1,typescript,feature_request,0,0.9992295839753467,1778056,51,71,555.7,14.391031753034813,3.9512437185814275,6.322026495189462,449170,0,0,0,stop,0,0.0,1,0.02857143,0,0.0,1,0,0,0,0,16,1,3,0,0,0.0,0,1.0,-0.4317126812948191,-0.723190990352922
gpt-5.6-sol/low/testing-skills@1.0.0/dynamodb-toolbox-conditional-attribute-requirements/rep2,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,2,typescript,feature_request,0,0.9992295839753467,1833251,61,81,508.5,14.42160199691413,4.127134385045092,6.23342985266278,425388,0,0,0,stop,0,0.0,2,0.05263158,0,0.0,3,0,0,0,0,15,1,3,0,0,0.0,0,1.0,-0.3820641287296951,-0.2734939939209733
gpt-5.6-sol/low/testing-skills@1.0.0/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,0,typescript,feature_request,0,0.8695652173913043,252647,21,31,185.1,12.43975249459927,3.091042453358316,5.226284163648205,128478,0,0,0,stop,3,0.09677419,0,0.0,0,0.0,4,0,0,0,0,6,0,3,0,0,0.0,0,1.0,-0.6477249716956586,-0.764833580672013
gpt-5.6-sol/low/testing-skills@1.0.0/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,1,typescript,feature_request,1,1.0,440603,23,38,228.7,12.995901791838449,3.1780538303479458,5.436774109695053,225541,0,0,0,stop,1,0.02631579,2,0.18181818,0,0.0,0,0,0,0,0,7,0,4,0,0,0.0,0,1.0,0.13565803365398318,-0.5239343604182918
gpt-5.6-sol/low/testing-skills@1.0.0/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,2,typescript,feature_request,1,1.0,448985,22,33,192.7,13.014746985837382,3.1354942159291497,5.2663105704129505,183025,0,0,0,stop,4,0.12121212,1,0.1,0,0.0,4,0,0,0,0,5,0,2,0,0,0.0,0,1.0,0.16220307252136534,-0.6417646750564447
gpt-5.6-sol/low/testing-skills@1.0.0/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,0,typescript,feature_request,1,1.0,889967,32,43,277.2,13.698940786005744,3.4965075614664802,5.6283402794893425,250508,0,0,0,stop,0,0.0,2,0.18181818,0,0.0,1,0,0,0,0,10,0,4,0,0,0.0,0,1.0,-1.5944383821108012,-2.3297939301412303
gpt-5.6-sol/low/testing-skills@1.0.0/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,1,typescript,feature_request,0,0.9999417679257735,675334,29,40,213.6,13.422964143036689,3.4011973816621555,5.368775830196598,230342,0,1,0,stop,0,0.0,2,0.22222222,0,0.0,4,0,0,0,0,10,0,5,0,0,0.0,0,1.0,-2.023413781920272,-2.650148805146859
gpt-5.6-sol/low/testing-skills@1.0.0/meriyah-explicit-resource-declarations/rep2,meriyah-explicit-resource-declarations,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,2,typescript,feature_request,0,0.9998058930859117,1266419,34,52,268.1,14.051704580222719,3.5553480614894135,5.59508305773286,302881,0,0,0,stop,1,0.01923077,11,0.5,0,0.0,1,0,0,0,0,9,0,3,0,0,0.0,0,1.0,-1.0461057839803858,-2.1320202918077924
gpt-5.6-sol/low/testing-skills@1.0.0/superjson-error-stack-serialization/rep0,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,0,typescript,feature_request,1,1.0,243643,20,24,149.3,12.40346342248106,3.044522437723423,5.012633296758929,128057,0,0,0,stop,2,0.08333333,0,0.0,0,0.0,3,0,0,0,0,10,0,3,0,0,0.0,0,1.0,-0.7243876914899307,-1.0827816609805059
gpt-5.6-sol/low/testing-skills@1.0.0/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,1,typescript,feature_request,1,1.0,359769,22,32,187.7,12.79322021736693,3.1354942159291497,5.240158452374504,160042,0,0,0,stop,2,0.0625,0,0.0,0,0.0,5,0,0,0,0,14,0,6,0,0,0.0,0,1.0,-0.3890561854054068,-0.9088703614212705
gpt-5.6-sol/low/testing-skills@1.0.0/superjson-error-stack-serialization/rep2,superjson-error-stack-serialization,openai-codex/gpt-5.6-sol,low,testing-skills@1.0.0,2,typescript,feature_request,1,1.0,362878,25,32,201.0,12.80182472434575,3.258096538021482,5.308267697401205,150942,0,0,0,stop,0,0.0,1,0.14285714,0,0.0,2,0,0,0,0,12,1,5,0,0,0.0,0,1.0,-0.38165320405349124,-0.6744907594765952
gpt-5.6-sol/low/testing-skills@1.1.0/abs-module-cache-flags/rep0,abs-module-cache-flags,openai-codex/gpt-5.6-sol,low,testing-skills@1.1.0,0,go,enhancement,0,0.6956521739130435,464926,26,35,195.9,13.04963568299808,3.295836866004329,5.28269598564508,167441,0,0,0,stop,0,0.0,4,0.33333333,0,0.0,1,0,0,0,0,8,0,5,0,0,0.0,0,1.0,0.01042959545931981,-0.0632589489668525
gpt-5.6-sol/low/testing-skills@1.1.0/abs-module-cache-flags/rep1,abs-module-cache-flags,openai-codex/gpt-5.6-sol,low,testing-skills@1.1.0,1,go,enhancement,1,1.0,330701,19,28,146.6,12.708972946729038,2.995732273553991,4.994505912166372,148619,0,0,0,stop,0,0.0,4,0.33333333,0,0.0,1,0,0,0,0,3,1,1,0,0,0.0,0,1.0,-0.30996463951625547,-0.5852696959191598
gpt-5.6-sol/low/testing-skills@1.1.0/abs-module-cache-flags/rep2,abs-module-cache-flags,openai-codex/gpt-5.6-sol,low,testing-skills@1.1.0,2,go,enhancement,1,1.0,349332,22,29,151.1,12.763780900996085,3.1354942159291497,5.024538199265248,145609,0,0,0,stop,0,0.0,4,0.36363636,0,0.0,2,0,0,0,0,4,0,2,0,0,0.0,0,1.0,-0.25841760866020436,-0.3421636663210454
gpt-5.6-sol/low/testing-skills@1.1.0/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,testing-skills@1.1.0,0,typescript,feature_request,0,0.9992295839753467,2701172,53,68,988.6,14.809196681075338,3.9889840465642745,6.897300821078278,450597,0,1,0,stop,0,0.0,0,0.0,0,0.0,5,0,0,0,0,16,1,4,0,0,0.0,0,1.0,0.2474210375158904,-0.6267008668036491
gpt-5.6-sol/low/testing-skills@1.1.0/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.6-sol,low,testing-skills@1.1.0,1,typescript,feature_request,0,0.9992295839753467,2120196,66,82,1584.5,14.56701956685928,4.204692619390966,7.368655093978402,392092,0,2,0,stop,1,0.01219512,2,0.06896552,0,0.0,6,0,0,0,0,17,2,1,0,0,0.0,0,1.0,-0.1458942148155023,-0.07520203372131207
