direction,source_config,target_config,task,rep,observation_id,doc_id,nearest_similarity,is_unique_lt_threshold,is_environment_tooling_note,primary_type,type_flags,relevance,token_count,content,nearest_doc_id,nearest_rep,nearest_primary_type,nearest_content
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,2053a3ce9347,d1214451707cca4d7768273d1615f078,0.8072943091392517,False,False,implementation_state,task_requirement;code_structure;implementation_state,high,44,User requested a new branch from main to add a top-level matchEach API for ts-pattern that evaluates all matching patterns and returns an array of results in declaration order.,54595e6b3c74519ce9f372ee21d93698,0,task_requirement,"User requested adding a new top-level function `matchEach` to ts-pattern that evaluates ALL registered patterns against input and collects every matching handler's result into an array in declaration order, unlike `match` which short-circuits on first match. Full specification in /task/instruction.md."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,852a84fb493d,4a08b355850d868cf901adf76f084e4c,0.9084359407424927,False,False,task_requirement,task_requirement;code_structure,high,58,"User specified that matchEach must support the same builder API as match, including with overloads, when, returnType, narrow, tap, toFunction, toExhaustiveFunction, toPartialFunction, and named export from the package entry point.",0e908d86daad172eaf782375b5bb0399,1,task_requirement,"`matchEach` must expose the same builder API as `match`: all `.with()` overloads (single, multi-pattern, guard variants), `.when()`, `.returnType()`, `.narrow()`, plus new `.tap()`, `.toFunction()`, `.toExhaustiveFunction()`, `.toPartialFunction()`. Every `.with()` must accept patterns against the ORIGINAL input type (not narrowed remainder) since all branches are always evaluated."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,92411a2ea3ff,4582f5a7196b8c5233be14bc066997fa,0.6873612403869629,True,False,implementation_state,implementation_state,critical,23,User required that the work be done on a new branch from main and committed when finished.,b0bfac458115717a7a1752d5b40e9220,2,implementation_state,User specified `matchEach` must be added as a named export from the package entry point. User requested work on a new branch from main and commit everything when done.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,a463063230e9,84250ea2906e524d3bae0f21c032ce5f,0.8978021144866943,False,False,self_reported_completion,implementation_state;self_reported_completion,medium,15,Assistant created a new branch named match-each from main.,9ebc84990758b43b34f695db27f9ad2c,2,implementation_state,Created new git branch `add-match-each` from main for this work.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,510e3931899b,6bf0c74793f52615471097b8b5d07f86,0.7634702920913696,True,False,code_structure,code_structure,medium,33,"Assistant inspected src/match.ts, src/types/Match.ts, and src/index.ts to mirror the existing match builder API and export shape.",97aa75d4986498cfea2e47d85ac7612f,2,code_structure,"Project is ts-pattern v5.9.0, TypeScript 5.9.2, jest 30, ts-jest, microbundle for build. Package entry point is src/index.ts. Existing `match` is defined in src/match.ts with MatchExpression class; public type in src/types/Match.ts."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,d15b29d6ca5e,d2d671a3c10c771d33a5ba9872c07e6b,0.8731356859207153,False,False,self_reported_completion,code_structure;implementation_state;self_reported_completion,high,48,"Assistant added a new type definition file src/types/MatchEach.ts for the matchEach builder, including array-returning run/exhaustive/otherwise semantics, tap, and compiled function methods.",9fe8933cf2aef01ba7ea1ec342651ece,2,implementation_state,"Created src/types/MatchEach.ts with MatchEach type interface mirroring Match but with separate `input` and `remaining` type params: with/when patterns target original `input` while exhaustiveness tracking narrows `remaining`. Returns arrays from otherwise/exhaustive/run/toFunction/toPartialFunction. Includes tap, returnType, narrow."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,2cb24b584a18,12cbca56e4c622727b6ad0e0cbc71f9a,0.9040131568908691,False,False,self_reported_completion,code_structure;implementation_state;self_reported_completion,high,41,"Assistant added src/match-each.ts implementing matchEach evaluation across all clauses, tap callbacks, reusable compiled functions, and NonExhaustiveError behavior.",b2b8a388f8674bb8c90f2e1a42e5064e,1,implementation_state,Created src/match-each.ts implementing MatchEachExpression class with matchEach function (overloaded: with and without value argument). Clauses stored as steps array including tap steps. evaluate() runs all steps collecting results and invoking tap callbacks per result so far. Supports independent selection per clause via fresh select closures. defaultCatcher throws NonExhaustiveError.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,904ed8122e94,7ded75de6486aa162d3a449a60a996f3,0.839147686958313,False,False,code_structure,code_structure,high,12,Assistant exported matchEach from src/index.ts.,05ce371b1ce05a03b774e54d01d60aa8,2,implementation_state,Added `export { matchEach } from './match-each';` to src/index.ts.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,0adee3d458fe,9073bf0739fab9f7a481acdaf7e39cd8,0.7352817058563232,True,False,test_failure,test_failure,low,19,Assistant ran the full Jest suite and all 48 test suites passed (453 tests).,4ebd8a6dacdca6be48d4952be73b38a7,2,test_failure,All 48 existing test suites (453 tests) passed after initial implementation; `npm run check` (tsc --strict --noEmit) also passed cleanly.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,bac1fe635add,38737456a7c5872ca25f8f693ae97e6f,0.5668057799339294,True,False,test_failure,test_failure,medium,34,"Assistant ran npm run build, which produced dist bundles but failed in scripts/generate-cts.sh with repeated sed errors and exit code 2.",49e8fbb47fd1cb381a13242b4691d4bb,0,code_structure,"completed: tsc --noEmit passes with no type errors. Note: npm run build fails due to pre-existing issue in scripts/generate-cts.sh (sed errors, unrelated to matchEach changes)."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,b78c36bf742c,9b9fa547f3efe25a9fe6c84de420fbca,0.7504989504814148,True,False,other,other,low,21,Assistant ran npm run check and TypeScript strict checking passed with no errors.,56742092c1b638b2dbb2efc2535a9f46,1,other,TypeScript strict check (`npm run check`) passed with no errors after adding matchEach files.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,2b04aed8ba53,cf634e366e0b5133a4386a4965630093,0.8725962042808533,False,False,test_failure,code_structure;implementation_state;test_failure;self_reported_completion,medium,47,"Assistant added tests/match-each.test.ts covering declaration-order collection, no-match fallback behavior, tap sequencing, reusable compiled matchers, and type narrowing with narrow().",fbed6db0fb02293b6656f39eb1dd3a8e,2,test_failure,"Created tests/match-each.test.ts with 6 test cases covering declaration-order collection, NonExhaustiveError throw, otherwise fallback, exhaustive fallback, tap side-effects, compiled matcher with independent selections, and no selection leakage between clauses."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,ts-pattern-match-each,2,63371cec13d4,58ea37dc32024395caa787582966b639,0.8310455679893494,False,False,test_failure,code_structure;implementation_state;test_failure,high,75,"The new match-each test file failed type-checking because the implementation still narrows subsequent with() patterns against prior exclusions; the errors were TS2322 and TS2345 on patterns like 'b' after matching 'a', and exhaustive() was inferred as NonExhaustiveError<'b'> rather than callable.",35ff6350c40785e1f5f74469c2c8f388,2,test_failure,"matchEach test suite FAILED with TS2345 errors: literal types inferred too narrowly (e.g. matchEach(2) infers input as 2, so `.with(3,...)` fails; matchEach('x') infers 'x' so `.with('y',...)` fails). Also TS2349 on exhaustive fallback call when type is NonExhaustiveError. Root cause: tests need explicit wider type params like matchEach<number>(2) and matchEach<string>('x')."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,42910c039b7d,2963fa78fb3bf84ffb022a75bc1f998e,0.8884793519973755,False,False,test_failure,task_requirement;implementation_state;test_failure,high,73,"User requested strict deterministic conflict detection for Y.Map-style writes, with collect and error policies detecting same-key set-set and delete-set conflicts, ambiguous marking for Yjs types or subdocs, allow mode as non-blocking, and MapConflictError with err.conflicts in error mode.",9f6bd5927d381b2ff5b8331add3ad6f5,2,test_failure,User provided detailed task instructions (in /task/instruction.md) to add strict deterministic conflict detection for Y.Map-style key writes to a Yjs codebase. Conflicts (set-set and delete-set on same key within same transaction or merged update) must be detected when mapConflictPolicy is collect or error. Conflicts involving Yjs types or subdocs must be marked ambiguous (via conflict.type=ambiguous or ambiguous boolean flag). Policy allow is valid and does not block/collect.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,4313306bb33b,b8b23c00ee1816cc95928f085b4c3962,0.9097785949707031,False,False,implementation_state,task_requirement;implementation_state,critical,21,User requested a new branch from main and asked to commit all changes when finished.,04ad0d8d8e260b932432f9a17b36cad0,1,implementation_state,User instructed to work in a new branch from main and commit everything when done.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,2c701a0d6af3,2720e7dc7a06cc2b3a3bd3d82e9f5737,0.8109073638916016,False,False,self_reported_completion,code_structure;implementation_state;self_reported_completion,medium,61,"Agent created branch map-conflict-policy, inspected src/utils/Doc.js, src/ytype.js, src/utils/Transaction.js, and src/utils/encoding.js, and found typeMapSet/typeMapDelete and transact/applyUpdate entry points for the planned conflict handling.",ce3b4abe8e9f1e66e91045258af41113,1,test_failure,"completed: added MapConflictError class and helper functions to src/utils/Transaction.js: recordMapWrite(transaction,parent,key,op,value,source) appends to transaction._mapWrites, processMapConflicts(transaction) groups writes by parentId+key, detects set-set and delete-set conflicts, assigns source (local/remote/mixed), ambiguous flag for YType/Doc values, type ('ambiguous'/'set-set'/'delete-set'), message, writes array, and resolution object {winner:'deterministic-yjs-order', strategy:'yjs-client-clock-order', deterministic:true}. Collect mode pushes to doc._mapConflicts; error mode throws MapConflictError. processMapConflicts is called before cleanupTransactions in transact()."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,bd806b1b43d9,2becb38436cee9999a3da1abf5512690,0.7463282346725464,True,False,self_reported_completion,self_reported_completion,low,41,"Agent noted that implementing atomic conflict checks may require avoiding partial application, and briefly considered cloning the document before applying updates.",11f8b07f2a668c14af4d3d5af7556b89,2,test_failure,"completed: edited src/utils/encoding.js applyUpdateV2 to implement atomic error-mode conflict detection: when ydoc.mapConflictPolicy==='error', creates a clone Doc with mapConflictPolicy 'allow', applies current state via encodeStateAsUpdateV2, then sets clone.mapConflictPolicy='error', applies the incoming update to the clone (conflicts throw on clone), and if no error applies update to ydoc with policy temporarily set to 'allow' then restored. Fix was needed because initial version created clone with policy 'error' causing infinite recursion."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,aa702af353b8,bfca50bed23ca2caa87ab699115c1a32,0.8041685819625854,False,False,self_reported_completion,implementation_state;self_reported_completion,medium,35,Agent inspected Item.integrate and parentSub handling to determine how map-parent identity and current map values are tracked during writes.,74552da081f5d47a76f597cb3d71359e,1,self_reported_completion,"Agent studied Item.integrate (src/structs/Item.js:443) and Item.delete (src/structs/Item.js:641) to understand where map writes are applied at integration and deletion time, including how parentSub and parent._map are used."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,4c7477619b95,0bb3b42afa5e97ab46658c31c38b47a3,0.8471882343292236,False,False,self_reported_completion,code_structure;implementation_state;self_reported_completion,high,47,"Agent added src/utils/MapConflict.js with MapConflictError, recordMapWrite, and summarizeMapConflicts to track Y.Map write conflicts and summarize them by key, parent, type, and source.",ce3b4abe8e9f1e66e91045258af41113,1,test_failure,"completed: added MapConflictError class and helper functions to src/utils/Transaction.js: recordMapWrite(transaction,parent,key,op,value,source) appends to transaction._mapWrites, processMapConflicts(transaction) groups writes by parentId+key, detects set-set and delete-set conflicts, assigns source (local/remote/mixed), ambiguous flag for YType/Doc values, type ('ambiguous'/'set-set'/'delete-set'), message, writes array, and resolution object {winner:'deterministic-yjs-order', strategy:'yjs-client-clock-order', deterministic:true}. Collect mode pushes to doc._mapConflicts; error mode throws MapConflictError. processMapConflicts is called before cleanupTransactions in transact()."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,d7b74da01920,8cca090a8da9b5e53327643db313961c,0.9254425764083862,False,False,other,other,high,40,"Doc gained a mapConflictPolicy option defaulting to allow, plus getMapConflicts and getMapConflictSummary accessors backed by an internal _mapConflicts array.",59eff8aaf223dc0f30af5682e19bef2e,1,test_failure,"completed: edited src/utils/Doc.js constructor to accept mapConflictPolicy option (default 'allow'), store this.mapConflictPolicy (validated to allow/collect/error), and initialize this._mapConflicts=[]. Added getMapConflicts() and getMapConflictSummary() instance methods to Doc class."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,4816a5353ea6,7efc750187143973d2d59f2811f97e38,0.9053696393966675,False,False,other,other,high,43,"Transaction now initializes _mapConflictWrites and _mapConflicts, and during cleanup copies transaction conflicts into doc._mapConflicts when mapConflictPolicy is collect.",d64fdb8e9167c9f0af219d8028f53580,2,implementation_state,"completed: edited src/utils/Transaction.js to import addMapConflictsToDoc, initialize this._mapConflictWrites = new Map() and this._mapConflicts = [] in constructor, and call addMapConflictsToDoc(doc, transaction._mapConflicts) during transaction cleanup."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,9e0cb87a6c36,52f3c7ff2aa284536915aac527faf284,0.8509132266044617,False,False,implementation_state,implementation_state,high,31,typeMapSet and typeMapDelete now call recordMapWrite so map writes are tracked at the YType layer before applying the write.,96ede7efa4d349992d4d0d51f05dc753,2,implementation_state,completed: edited src/ytype.js to import recordMapWrite from internals and wire it into typeMapDelete (calls recordMapWrite with op 'delete') and typeMapSet (calls recordMapWrite with op 'set' and value) at the top of each function.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,96920804723e,d588976879a32196256dec824ed639d1,0.8055481910705566,False,False,code_structure,code_structure,high,41,Item integration and deletion were instrumented to record remote map writes and remote deletions for parentSub entries during struct integration and delete paths.,74552da081f5d47a76f597cb3d71359e,1,self_reported_completion,"Agent studied Item.integrate (src/structs/Item.js:443) and Item.delete (src/structs/Item.js:641) to understand where map writes are applied at integration and deletion time, including how parentSub and parent._map are used."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,bc5e148e8f0a,74f3c180399c33847e6dcbaabfcfde82,0.8501865863800049,False,False,test_failure,implementation_state;test_failure,high,44,applyUpdateV2 now attempts an error-policy preflight by cloning the doc and replaying the current and incoming updates on the clone before applying them to the real document.,4f53ee8e4de2a6b64f8bbd7528e8fb7c,0,test_failure,"Modified applyUpdateV2 in src/utils/encoding.js for atomicity in error mode: when policy is 'error', it creates a probe Doc (same constructor options but policy 'collect'), applies current state then the incoming update to the probe, checks for new conflicts, and throws MapConflictError before applying to the real doc if conflicts found."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,d99441bdfb53,f1a65a7eea3400c3763f013b8e576a53,0.9177283048629761,False,False,implementation_state,code_structure;implementation_state,medium,25,MapConflict.js was exported through src/internals.js and MapConflictError was added to src/index.js.,8a1052ebf2d1258377c3c4c77cfff752,2,implementation_state,added: exported MapConflictError from src/index.js (added to the internals re-export list).
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,21115b71e989,1b302d5f279803dfeed91d247388a245,0.893947422504425,False,False,test_failure,test_failure,low,14,All tests passed after the conflict-detection changes.,3251bb54a0ee6072e41143bc64bc8fb5,1,test_failure,completed: ran full test suite (npm test --runInBand) — all 237 tests passed in 10.27s with no regressions after the conflict-detection implementation.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,b812a510e78e,bbfe264f1e6a94d736ccfa7d38183119,0.7023295164108276,True,False,self_reported_completion,implementation_state;self_reported_completion,high,47,Agent fixed Item integration so overwrite-triggered deletes temporarily set transaction._suppressMapDeleteConflict and avoid recording remote map-delete conflicts for the overwritten item.,928f508d25d1417e779b6f1f3864be73,1,self_reported_completion,"Agent initially added recordMapWrite calls to typeMapSet and typeMapDelete in src/ytype.js, then reverted them, deciding to instead record map writes centrally in Item.integrate and Item.delete (in src/structs/Item.js) to cover both local and remote/merged-update writes."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,53714492aac8,41b83842d92d8787673d5b607b32a33a,0.8045626878738403,False,False,test_failure,implementation_state;test_failure,high,56,"Manual checks showed collect mode now reports exactly one remote set-set conflict for the merged attr write case, error mode throws MapConflictError with one conflict, and a later base-aware replay produced zero conflicts.",f04c78b9f54533473bd4729b5a2ae86f,2,test_failure,"confirmed working: smoke test with mapConflictPolicy 'collect' using setAttr twice on key 'a' produced correct getMapConflictSummary: byType { 'set-set': 1 }, byKey { a: 1 }, byParent { 'root:m': 1 }, bySource { local: 1 }, count 1, total 1."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,0,7f9c509c2487,d11280d7762eb9ae7e54b835f1e90da7,0.8868217468261719,False,False,test_failure,test_failure,low,18,npm test completed successfully after the conflict-detection changes.,3251bb54a0ee6072e41143bc64bc8fb5,1,test_failure,completed: ran full test suite (npm test --runInBand) — all 237 tests passed in 10.27s with no regressions after the conflict-detection implementation.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,152e65ec2ca9,1ead16118fc25ec7f694a67add7c7403,0.9323761463165283,False,False,test_failure,task_requirement;implementation_state;test_failure,high,55,User requested strict deterministic conflict detection for Y.Map-style key writes with set-set and delete-set conflicts detected within the same transaction or merged update when mapConflictPolicy is collect or error.,746fe4c4ee7b301bcb7d767f39e10dc4,1,test_failure,User provided a detailed task: add strict deterministic conflict detection for Y.Map-style key writes. Conflicts must be detected for set-set and delete-set on the same key within the same transaction or merged update when mapConflictPolicy is collect or error.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,85c9801b57bc,837005555c0b94f4ca7bede58840612d,0.860143780708313,False,False,code_structure,code_structure,high,50,"User required Yjs-type or subdoc conflicts to be marked ambiguous via conflict.type=ambiguous or an ambiguous boolean flag, and said allow is a valid policy that neither blocks nor collects conflicts.",509c1a113f0475a7965c8eb7ddfc3704,0,implementation_state,Conflicts involving Yjs types or subdocs must be marked as ambiguous (conflict.type set to 'ambiguous' or ambiguous boolean flag).
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,c2232a9fdc40,3930489f00768dcbbcb41947341ac390,0.9540586471557617,False,False,test_failure,task_requirement;test_failure,high,36,User specified the policy must be configured through Y.Doc constructor options as new Y.Doc({ mapConflictPolicy: 'allow'|'collect'|'error' }).,24008f0da1ed15b84e1ad92c211de17d,1,test_failure,User specified policy configuration: new Y.Doc({ mapConflictPolicy: 'allow'|'collect'|'error' }) via the Y.Doc constructor options. The 'allow' policy does not block or collect conflicts and updates apply normally.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,9e68485b4252,6277d6254fe393fba4c4dcdb2c9f5e90,0.9189431071281433,False,False,test_failure,test_failure,high,45,User required error mode to throw MapConflictError with an err.conflicts array and to apply merged updates atomically with no partial application across all tested conflict types.,d9a082a01e51ad3a7e44a4c5211f9b28,1,test_failure,"User specified error mode behavior: conflicting map writes throw MapConflictError, merged updates apply atomically with no partial application, and the thrown error must expose an err.conflicts array."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,e7959af30733,a36e5d3ff7d4be7f2eb8c4f5ecaa09fe,0.9370012283325195,False,False,other,other,high,51,"User required collect mode to expose conflicts through Y.Doc methods getMapConflicts() and getMapConflictSummary(), with summary fields byType, byKey, byParent, bySource, and an overall count or total.",340e8eeb7a94b35c491161aaa4c33de4,1,implementation_state,"User specified collect mode: conflicts recorded and accessible via Y.Doc instance methods getMapConflicts() and getMapConflictSummary(). getMapConflictSummary() returns an object with fields byType, byKey, byParent, and bySource (each a plain JS object mapping strings to counts, supporting index access like summary.byType[type]), plus an overall count as count or total."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,0be5cc442b50,0fa9a0a8966f6b5e13a693641446fc18,0.9217769503593445,False,False,code_structure,code_structure,high,53,"User required each conflict object to include key, parentId, type, source, a top-level message, writes with non-empty snapshot.summary strings, and a resolution object with winner, strategy, and deterministic.",c85de36ab8d1f8c2e6b1e13997490276,0,task_requirement,"Each conflict object must include key, parentId, type, source (local/remote/mixed), a top-level message string, a writes array where each write has snapshot.summary as non-empty string, and a resolution object with fields winner, strategy (string), and deterministic (boolean)."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,693a6a74dbd6,3c83616670498627c3c73f5bbb2927a4,0.8767315149307251,False,False,implementation_state,task_requirement;implementation_state,critical,25,User asked to work on the request in a new branch from main and to commit everything when finished.,04ad0d8d8e260b932432f9a17b36cad0,1,implementation_state,User instructed to work in a new branch from main and commit everything when done.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,5e405c7609bc,03e2ecd9621d04002451669a7279603c,0.6888068914413452,True,False,code_structure,code_structure,medium,42,"Assistant inspected src/utils/Doc.js and src/utils/Transaction.js to locate document and transaction handling, including transaction cleanup and update emission paths.",d64fdb8e9167c9f0af219d8028f53580,2,implementation_state,"completed: edited src/utils/Transaction.js to import addMapConflictsToDoc, initialize this._mapConflictWrites = new Map() and this._mapConflicts = [] in constructor, and call addMapConflictsToDoc(doc, transaction._mapConflicts) during transaction cleanup."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,8dab4fa4c033,426ab7c9700e971cc96071349d15c83e,0.7741987705230713,True,False,code_structure,code_structure,medium,46,"Assistant inspected Y.Map internals in src/ytype.js and confirmed typeMapSet/typeMapDelete route through parent._map, while Item.integrate updates parent._map for parentSub conflicts.",74552da081f5d47a76f597cb3d71359e,1,self_reported_completion,"Agent studied Item.integrate (src/structs/Item.js:443) and Item.delete (src/structs/Item.js:641) to understand where map writes are applied at integration and deletion time, including how parentSub and parent._map are used."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,c37f940e326f,9e37129078c701b2197b16e18ef240a8,0.9069821834564209,False,False,implementation_state,code_structure;implementation_state,medium,29,completed: added transaction-level _mapWrites tracking in src/utils/Transaction.js to support conflict bookkeeping.,aed68aca0d3756e76a4df9564f043dc3,0,implementation_state,Added this._mapWrites = new Map() and this._mapConflictCount = 0 to Transaction constructor in src/utils/Transaction.js.
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,65e22a4d555f,5a825554ee10d016fc7f6a5704356935,0.9321355819702148,False,False,implementation_state,code_structure;implementation_state,high,54,"completed: added MapConflictError plus Y.Doc mapConflictPolicy support in src/utils/Doc.js, along with getMapConflicts() and getMapConflictSummary() aggregating byType, byKey, byParent, bySource, count, and total.",c1f675a35c07d73022d3d815fba1b8c6,2,test_failure,"completed: edited src/utils/Doc.js to import summarizeMapConflicts, add mapConflictPolicy to DocOpts typedef ('allow'|'collect'|'error', default 'allow'), accept mapConflictPolicy in constructor with validation (throws 'Invalid mapConflictPolicy' for bad values), set this.mapConflictPolicy and this._mapConflicts=[], and add getMapConflicts() (returns shallow copy) and getMapConflictSummary() methods."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,eb6f324dbf80,684e38da91a1f611a1b890e6a405dc34,0.8511438965797424,False,False,implementation_state,code_structure;implementation_state,high,48,"completed: added recordMapWrite in src/ytype.js so set and delete operations record conflict entries, classify ambiguous Yjs-type or subdoc writes, and emit deterministic conflict metadata.",98c1bbd3ff758c470629d57dc1ce741c,2,test_failure,"MapConflict.js recordMapWrite detects set-set and delete-set conflicts on same key within a transaction; marks ambiguous when value is YType-like or Doc-like; computes source as local/remote/mixed; conflict type is 'ambiguous' or '${prev.op}-${op}'; resolution object is { winner:'last', strategy:'yjs-deterministic-order', deterministic:true }; in error policy throws MapConflictError immediately."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,2f4b778d50fe,2651e38a8f85a767d00c19926f2318c5,0.8444551229476929,False,False,implementation_state,code_structure;implementation_state,high,48,"completed: wired remote parentSub integrations and remote deletes in src/structs/Item.js to call recordMapWrite, extending conflict tracking beyond direct local typeMapSet/typeMapDelete calls.",928f508d25d1417e779b6f1f3864be73,1,self_reported_completion,"Agent initially added recordMapWrite calls to typeMapSet and typeMapDelete in src/ytype.js, then reverted them, deciding to instead record map writes centrally in Item.integrate and Item.delete (in src/structs/Item.js) to cover both local and remote/merged-update writes."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,03ef730ce18d,c8c159352eecfbff546b7e31340af1dd,0.9068317413330078,False,False,test_failure,code_structure;implementation_state;test_failure,high,49,completed: changed applyUpdateV2 in src/utils/encoding.js to preflight error-mode updates against a temporary collect-mode Doc and throw MapConflictError before applying if conflicts are found.,fa2c449347f85e7a7684f06aada648a0,1,test_failure,"completed: added atomic preflight logic to applyUpdateV2 in src/utils/encoding.js: when mapConflictPolicy is 'error', creates a shadow Doc with mapConflictPolicy 'allow', applies current state via encodeStateAsUpdateV2, switches shadow to 'collect', applies the incoming update, checks shadow.getMapConflicts(), and throws MapConflictError if conflicts found. Also imported MapConflictError into encoding.js."
observational-memory-gpt54mini-low -> observational-memory-glm52-off,observational-memory-gpt54mini-low,observational-memory-glm52-off,yjs-map-conflict-detection,1,389576c4df8a,105be36198236ab6d77afef124cc63eb,0.9382464289665222,False,False,code_structure,code_structure,medium,27,completed: exported MapConflictError from src/index.js so it is available through the package entrypoint.,8a1052ebf2d1258377c3c4c77cfff752,2,implementation_state,added: exported MapConflictError from src/index.js (added to the internals re-export list).
